21,3
20430,7935,0
08:59:14,5.305E-3,ADC,5.305E-3
08:59:15,5.352E-3,ADC,5.352E-3
08:59:16,5.244E-3,ADC,5.244E-3
08:59:17,5.080E-3,ADC,5.080E-3
08:59:18,4.925E-3,ADC,4.925E-3
08:59:19,4.736E-3,ADC,4.736E-3
08:59:20,4.465E-3,ADC,4.465E-3
08:59:21,4.477E-3,ADC,4.477E-3
08:59:22,4.391E-3,ADC,4.391E-3
08:59:23,4.223E-3,ADC,4.223E-3
08:59:24,4.353E-3,ADC,4.353E-3
08:59:25,3.958E-3,ADC,3.958E-3
08:59:26,3.866E-3,ADC,3.866E-3
08:59:27,3.633E-3,ADC,3.633E-3
08:59:28,3.811E-3,ADC,3.811E-3
08:59:29,3.447E-3,ADC,3.447E-3
08:59:30,3.673E-3,ADC,3.673E-3
08:59:31,3.215E-3,ADC,3.215E-3
08:59:32,3.546E-3,ADC,3.546E-3
08:59:33,3.057E-3,ADC,3.057E-3
08:59:34,3.374E-3,ADC,3.374E-3
08:59:35,2.857E-3,ADC,2.857E-3
08:59:36,3.070E-3,ADC,3.070E-3
08:59:37,2.689E-3,ADC,2.689E-3
08:59:38,2.901E-3,ADC,2.901E-3
08:59:39,2.584E-3,ADC,2.584E-3
08:59:40,2.593E-3,ADC,2.593E-3
08:59:41,2.708E-3,ADC,2.708E-3
08:59:42,2.350E-3,ADC,2.350E-3
08:59:43,2.419E-3,ADC,2.419E-3
08:59:44,2.362E-3,ADC,2.362E-3
08:59:45,2.313E-3,ADC,2.313E-3
08:59:46,2.435E-3,ADC,2.435E-3
08:59:47,2.244E-3,ADC,2.244E-3
08:59:48,2.452E-3,ADC,2.452E-3
08:59:49,2.105E-3,ADC,2.105E-3
08:59:50,2.505E-3,ADC,2.505E-3
08:59:51,2.104E-3,ADC,2.104E-3
08:59:52,2.133E-3,ADC,2.133E-3
08:59:53,2.237E-3,ADC,2.237E-3
08:59:54,2.015E-3,ADC,2.015E-3
08:59:55,2.180E-3,ADC,2.180E-3
08:59:56,2.036E-3,ADC,2.036E-3
08:59:57,1.882E-3,ADC,1.882E-3
08:59:58,2.023E-3,ADC,2.023E-3
08:59:59,1.831E-3,ADC,1.831E-3
09:00:00,2.039E-3,ADC,2.039E-3
09:00:01,1.917E-3,ADC,1.917E-3
09:00:02,2.028E-3,ADC,2.028E-3
09:00:03,1.993E-3,ADC,1.993E-3
09:00:04,1.938E-3,ADC,1.938E-3
09:00:05,1.973E-3,ADC,1.973E-3
09:00:06,1.926E-3,ADC,1.926E-3
09:00:07,1.638E-3,ADC,1.638E-3
09:00:08,1.828E-3,ADC,1.828E-3
09:00:09,1.750E-3,ADC,1.750E-3
09:00:10,1.822E-3,ADC,1.822E-3
09:00:11,1.808E-3,ADC,1.808E-3
09:00:12,1.764E-3,ADC,1.764E-3
09:00:13,1.967E-3,ADC,1.967E-3
09:00:14,1.752E-3,ADC,1.752E-3
09:00:15,1.796E-3,ADC,1.796E-3
09:00:16,1.965E-3,ADC,1.965E-3
09:00:17,1.738E-3,ADC,1.738E-3
