21,3
20430,7935,0
00,00,00,01
True,00,01,00,00
20
False,1,1
True,-0,5,3,7,1
15:46:13,-0.203E-3,ADC,-0.203E-3
15:46:14,-0.197E-3,ADC,-0.197E-3
15:46:15,2.321E-3,ADC,2.321E-3
15:46:16,2.093E-3,ADC,2.093E-3
15:46:17,1.988E-3,ADC,1.988E-3
15:46:18,1.913E-3,ADC,1.913E-3
15:46:19,1.869E-3,ADC,1.869E-3
15:46:20,1.834E-3,ADC,1.834E-3
15:46:21,1.809E-3,ADC,1.809E-3
15:46:22,1.787E-3,ADC,1.787E-3
15:46:23,1.763E-3,ADC,1.763E-3
15:46:24,1.753E-3,ADC,1.753E-3
15:46:25,1.757E-3,ADC,1.757E-3
15:46:26,1.584E-3,ADC,1.584E-3
15:46:27,1.776E-3,ADC,1.776E-3
15:46:28,1.615E-3,ADC,1.615E-3
15:46:29,1.717E-3,ADC,1.717E-3
15:46:30,1.483E-3,ADC,1.483E-3
15:46:31,1.624E-3,ADC,1.624E-3
15:46:32,1.562E-3,ADC,1.562E-3
15:46:33,1.583E-3,ADC,1.583E-3
15:46:34,1.553E-3,ADC,1.553E-3
15:46:35,1.563E-3,ADC,1.563E-3
15:46:36,1.521E-3,ADC,1.521E-3
15:46:37,1.532E-3,ADC,1.532E-3
15:46:38,1.538E-3,ADC,1.538E-3
15:46:39,1.591E-3,ADC,1.591E-3
15:46:40,1.460E-3,ADC,1.460E-3
15:46:41,1.563E-3,ADC,1.563E-3
15:46:42,1.521E-3,ADC,1.521E-3
15:46:43,1.654E-3,ADC,1.654E-3
15:46:44,1.528E-3,ADC,1.528E-3
15:46:45,1.572E-3,ADC,1.572E-3
15:46:46,1.561E-3,ADC,1.561E-3
15:46:47,1.487E-3,ADC,1.487E-3
15:46:48,1.501E-3,ADC,1.501E-3
15:46:49,1.436E-3,ADC,1.436E-3
15:46:50,1.584E-3,ADC,1.584E-3
15:46:51,1.505E-3,ADC,1.505E-3
15:46:52,1.543E-3,ADC,1.543E-3
15:46:53,1.592E-3,ADC,1.592E-3
15:46:54,1.594E-3,ADC,1.594E-3
15:46:55,1.643E-3,ADC,1.643E-3
15:46:56,1.506E-3,ADC,1.506E-3
15:46:57,1.614E-3,ADC,1.614E-3
15:46:58,1.512E-3,ADC,1.512E-3
15:46:59,1.519E-3,ADC,1.519E-3
15:47:00,1.532E-3,ADC,1.532E-3
15:47:01,1.605E-3,ADC,1.605E-3
15:47:02,1.511E-3,ADC,1.511E-3
15:47:03,1.470E-3,ADC,1.470E-3
15:47:04,1.489E-3,ADC,1.489E-3
15:47:05,1.410E-3,ADC,1.410E-3
15:47:06,1.558E-3,ADC,1.558E-3
15:47:07,1.470E-3,ADC,1.470E-3
15:47:08,1.475E-3,ADC,1.475E-3
15:47:09,1.520E-3,ADC,1.520E-3
15:47:10,1.482E-3,ADC,1.482E-3
15:47:11,1.585E-3,ADC,1.585E-3
15:47:12,1.441E-3,ADC,1.441E-3
15:47:13,1.491E-3,ADC,1.491E-3
15:47:14,1.447E-3,ADC,1.447E-3
15:47:15,1.488E-3,ADC,1.488E-3
15:47:16,1.541E-3,ADC,1.541E-3
15:47:17,1.443E-3,ADC,1.443E-3
15:47:18,1.476E-3,ADC,1.476E-3
15:47:19,1.437E-3,ADC,1.437E-3
15:47:20,1.495E-3,ADC,1.495E-3
15:47:21,1.520E-3,ADC,1.520E-3
15:47:22,1.495E-3,ADC,1.495E-3
15:47:23,1.592E-3,ADC,1.592E-3
15:47:24,1.567E-3,ADC,1.567E-3
15:47:25,1.509E-3,ADC,1.509E-3
15:47:26,1.506E-3,ADC,1.506E-3
15:47:27,1.447E-3,ADC,1.447E-3
15:47:28,1.395E-3,ADC,1.395E-3
15:47:29,1.566E-3,ADC,1.566E-3
15:47:30,1.460E-3,ADC,1.460E-3
15:47:31,1.534E-3,ADC,1.534E-3
15:47:32,1.368E-3,ADC,1.368E-3
15:47:33,1.490E-3,ADC,1.490E-3
15:47:34,1.389E-3,ADC,1.389E-3
15:47:35,1.421E-3,ADC,1.421E-3
15:47:36,1.401E-3,ADC,1.401E-3
