21,3
20430,7935,2
00,00,00,01
True,00,01,00,00
20
False,1,1
True,-1,1,5,5,1
13:26:06,0.003E-3,ADC,0.003E-3
13:26:07,0.003E-3,ADC,0.003E-3
13:26:08,0.003E-3,ADC,0.003E-3
13:26:09,0.003E-3,ADC,0.003E-3
13:26:10,0.002E-3,ADC,0.002E-3
13:26:11,0.002E-3,ADC,0.002E-3
13:26:12,0.001E-3,ADC,0.001E-3
13:26:13,0.002E-3,ADC,0.002E-3
13:26:14,0.001E-3,ADC,0.001E-3
13:26:15,0.001E-3,ADC,0.001E-3
13:26:16,0.001E-3,ADC,0.001E-3
13:26:17,0.001E-3,ADC,0.001E-3
13:26:18,0.001E-3,ADC,0.001E-3
13:26:19,0.001E-3,ADC,0.001E-3
13:26:20,0.000E-3,ADC,0.000E-3
13:26:21,0.001E-3,ADC,0.001E-3
13:26:22,0.000E-3,ADC,0.000E-3
13:26:23,0.000E-3,ADC,0.000E-3
13:26:24,0.000E-3,ADC,0.000E-3
13:26:25,0.001E-3,ADC,0.001E-3
13:26:26,0.000E-3,ADC,0.000E-3
13:26:27,0.000E-3,ADC,0.000E-3
13:26:28,0.001E-3,ADC,0.001E-3
13:26:29,0.000E-3,ADC,0.000E-3
13:26:30,0.000E-3,ADC,0.000E-3
13:26:31,0.001E-3,ADC,0.001E-3
13:26:32,0.000E-3,ADC,0.000E-3
13:26:33,0.000E-3,ADC,0.000E-3
13:26:34,0.000E-3,ADC,0.000E-3
13:26:35,0.000E-3,ADC,0.000E-3
13:26:36,-0.103E-3,ADC,-0.103E-3
13:26:37,-0.032E-3,ADC,-0.032E-3
13:26:38,-0.117E-3,ADC,-0.117E-3
13:26:39,-0.008E-3,ADC,-0.008E-3
13:26:40,-0.210E-3,ADC,-0.210E-3
13:26:41,-0.158E-3,ADC,-0.158E-3
13:26:42,-0.274E-3,ADC,-0.274E-3
13:26:43,-0.052E-3,ADC,-0.052E-3
13:26:44,-0.050E-3,ADC,-0.050E-3
13:26:45,-0.305E-3,ADC,-0.305E-3
13:26:46,-0.140E-3,ADC,-0.140E-3
13:26:47,-0.196E-3,ADC,-0.196E-3
13:26:48,-0.053E-3,ADC,-0.053E-3
13:26:49,-0.330E-3,ADC,-0.330E-3
13:26:50,-0.149E-3,ADC,-0.149E-3
13:26:51,-0.173E-3,ADC,-0.173E-3
13:26:52,-0.335E-3,ADC,-0.335E-3
13:26:53,-0.142E-3,ADC,-0.142E-3
13:26:54,-0.181E-3,ADC,-0.181E-3
13:26:55,-0.227E-3,ADC,-0.227E-3
13:26:56,-0.213E-3,ADC,-0.213E-3
13:26:57,-0.085E-3,ADC,-0.085E-3
13:26:58,-0.156E-3,ADC,-0.156E-3
13:26:59,-0.263E-3,ADC,-0.263E-3
13:27:00,-0.070E-3,ADC,-0.070E-3
13:27:01,-0.389E-3,ADC,-0.389E-3
13:27:02,-0.036E-3,ADC,-0.036E-3
13:27:03,-0.332E-3,ADC,-0.332E-3
13:27:04,-0.091E-3,ADC,-0.091E-3
13:27:05,-0.107E-3,ADC,-0.107E-3
13:27:06,-0.005E-3,ADC,-0.005E-3
13:27:07,-0.260E-3,ADC,-0.260E-3
13:27:08,-0.028E-3,ADC,-0.028E-3
13:27:09,-0.144E-3,ADC,-0.144E-3
13:27:10,-0.966E-3,ADC,-0.966E-3
13:27:11,-0.921E-3,ADC,-0.921E-3
13:27:12,-0.901E-3,ADC,-0.901E-3
13:27:13,-0.901E-3,ADC,-0.901E-3
13:27:14,-0.861E-3,ADC,-0.861E-3
13:27:15,-0.898E-3,ADC,-0.898E-3
13:27:16,-0.789E-3,ADC,-0.789E-3
13:27:17,-0.773E-3,ADC,-0.773E-3
13:27:18,-0.801E-3,ADC,-0.801E-3
13:27:19,-0.840E-3,ADC,-0.840E-3
13:27:20,-0.821E-3,ADC,-0.821E-3
13:27:21,-0.791E-3,ADC,-0.791E-3
13:27:22,-0.861E-3,ADC,-0.861E-3
13:27:23,-0.844E-3,ADC,-0.844E-3
13:27:24,-0.885E-3,ADC,-0.885E-3
13:27:25,-0.883E-3,ADC,-0.883E-3
