21,3
20430,7935,0
00,00,00,01
True,00,01,00,00
20
False,1,1
True,0,4000,8,1
14:13:12,0.000,Hz,0.000
14:13:13,0.000,Hz,0.000
14:13:14,0.000,Hz,0.000
14:13:15,0.000,Hz,0.000
14:13:16,0.000,Hz,0.000
14:13:17,0.000,Hz,0.000
14:13:18,0.000,Hz,0.000
14:13:19,+OL,Hz,0.00
14:13:20,34.24,Hz,34.24
14:13:21,36.68,Hz,36.68
14:13:22,33.27,Hz,33.27
14:13:23,30.99,Hz,30.99
14:13:24,29.83,Hz,29.83
14:13:25,29.92,Hz,29.92
14:13:26,29.09,Hz,29.09
14:13:27,28.81,Hz,28.81
14:13:28,29.12,Hz,29.12
14:13:29,13.88,Hz,13.88
14:13:30,0.000,Hz,0.000
14:13:31,0.000,Hz,0.000
14:13:32,0.000,Hz,0.000
14:13:33,0.000,Hz,0.000
