21,3
20430,7935,0
00,00,00,01
True,00,01,00,00
20
False,1,1
True,0,6000,6,1
15:18:29,0.000,Hz,0.000
15:18:30,0.000,Hz,0.000
15:18:31,0.000,Hz,0.000
15:18:32,0.000,Hz,0.000
15:18:33,0.000,Hz,0.000
15:18:34,0.000,Hz,0.000
15:18:35,+OL,Hz,0.00
15:18:36,40.95,Hz,40.95
15:18:37,39.65,Hz,39.65
15:18:38,39.39,Hz,39.39
15:18:39,39.31,Hz,39.31
15:18:40,38.17,Hz,38.17
15:18:41,38.54,Hz,38.54
15:18:42,39.45,Hz,39.45
15:18:43,38.73,Hz,38.73
15:18:44,39.15,Hz,39.15
15:18:45,30.17,Hz,30.17
15:18:46,5.820,Hz,5.820
15:18:47,5.820,Hz,5.820
15:18:48,0.000,Hz,0.000
15:18:49,0.000,Hz,0.000
15:18:50,0.000,Hz,0.000
15:18:51,0.000,Hz,0.000
15:18:52,0.000,Hz,0.000
15:18:53,0.000,Hz,0.000
15:18:54,0.000,Hz,0.000
15:18:55,0.000,Hz,0.000
