16:13:52,0.000,Hz,0.000
16:41:40,0.000,Hz,0.000
16:41:41,0.000,Hz,0.000
16:41:42,0.000,Hz,0.000
16:41:43,0.000,Hz,0.000
16:41:44,0.000,Hz,0.000
16:41:45,0.000,Hz,0.000
16:41:46,0.000,Hz,0.000
16:41:47,#NOME?,Hz,0.00
16:41:48,36.17,Hz,36.17
16:41:49,36.81,Hz,36.81
16:41:50,34.11,Hz,34.11
16:41:51,34.11,Hz,34.11
16:41:52,34.40,Hz,34.40
16:41:53,34.58,Hz,34.58
16:41:54,34.85,Hz,34.85
16:41:55,35.61,Hz,35.61
16:41:56,28.80,Hz,28.80
16:41:57,28.80,Hz,28.80
16:41:58,0.000,Hz,0.000
16:41:59,0.000,Hz,0.000
16:42:00,0.000,Hz,0.000
16:42:01,0.000,Hz,0.000
