21,3
20430,7935,0
00,00,00,01
True,00,01,00,00
20
False,1,1
True,-1,7,8,1
10:15:48,-0.051E-3,ADC,-0.051E-3
10:15:49,-0.048E-3,ADC,-0.048E-3
10:15:50,-0.046E-3,ADC,-0.046E-3
10:15:51,-0.047E-3,ADC,-0.047E-3
10:15:52,-0.083E-3,ADC,-0.083E-3
10:15:53,-0.125E-3,ADC,-0.125E-3
10:15:54,-0.265E-3,ADC,-0.265E-3
10:15:55,-0.093E-3,ADC,-0.093E-3
10:15:56,-0.456E-3,ADC,-0.456E-3
10:15:57,-0.291E-3,ADC,-0.291E-3
10:15:58,-0.392E-3,ADC,-0.392E-3
10:15:59,-0.041E-3,ADC,-0.041E-3
10:16:00,-0.233E-3,ADC,-0.233E-3
10:16:01,-0.448E-3,ADC,-0.448E-3
10:16:02,-0.146E-3,ADC,-0.146E-3
10:16:03,-0.411E-3,ADC,-0.411E-3
10:16:04,-0.050E-3,ADC,-0.050E-3
10:16:05,-0.277E-3,ADC,-0.277E-3
10:16:06,-0.268E-3,ADC,-0.268E-3
10:16:07,-0.135E-3,ADC,-0.135E-3
10:16:08,-0.063E-3,ADC,-0.063E-3
10:16:09,-0.055E-3,ADC,-0.055E-3
10:16:10,-0.355E-3,ADC,-0.355E-3
10:16:11,-0.048E-3,ADC,-0.048E-3
10:16:12,-0.273E-3,ADC,-0.273E-3
10:16:13,-0.294E-3,ADC,-0.294E-3
10:16:14,-0.175E-3,ADC,-0.175E-3
10:16:15,-0.110E-3,ADC,-0.110E-3
10:16:16,-0.049E-3,ADC,-0.049E-3
10:16:17,-0.239E-3,ADC,-0.239E-3
10:16:18,-0.036E-3,ADC,-0.036E-3
10:16:19,-0.286E-3,ADC,-0.286E-3
10:16:20,-0.048E-3,ADC,-0.048E-3
10:16:21,-0.476E-3,ADC,-0.476E-3
10:16:22,-0.112E-3,ADC,-0.112E-3
10:16:23,-0.346E-3,ADC,-0.346E-3
10:16:24,-0.316E-3,ADC,-0.316E-3
10:16:25,-0.045E-3,ADC,-0.045E-3
10:16:26,-0.327E-3,ADC,-0.327E-3
10:16:27,-0.083E-3,ADC,-0.083E-3
10:16:28,1.875E-3,ADC,1.875E-3
10:16:29,2.943E-3,ADC,2.943E-3
10:16:30,2.558E-3,ADC,2.558E-3
10:16:31,2.590E-3,ADC,2.590E-3
10:16:32,2.516E-3,ADC,2.516E-3
10:16:33,2.284E-3,ADC,2.284E-3
10:16:34,2.467E-3,ADC,2.467E-3
10:16:35,2.122E-3,ADC,2.122E-3
10:16:36,2.589E-3,ADC,2.589E-3
10:16:37,2.300E-3,ADC,2.300E-3
10:16:38,2.046E-3,ADC,2.046E-3
10:16:39,2.310E-3,ADC,2.310E-3
10:16:40,2.409E-3,ADC,2.409E-3
10:16:41,2.697E-3,ADC,2.697E-3
10:16:42,2.561E-3,ADC,2.561E-3
10:16:43,4.625E-3,ADC,4.625E-3
10:16:44,5.397E-3,ADC,5.397E-3
10:16:45,6.167E-3,ADC,6.167E-3
10:16:46,6.372E-3,ADC,6.372E-3
10:16:47,6.285E-3,ADC,6.285E-3
10:16:48,6.587E-3,ADC,6.587E-3
10:16:49,6.532E-3,ADC,6.532E-3
10:16:50,6.934E-3,ADC,6.934E-3
10:16:51,6.596E-3,ADC,6.596E-3
10:16:52,6.490E-3,ADC,6.490E-3
10:16:53,6.156E-3,ADC,6.156E-3
10:16:54,6.242E-3,ADC,6.242E-3
10:16:55,5.946E-3,ADC,5.946E-3
10:16:56,5.827E-3,ADC,5.827E-3
10:16:57,5.760E-3,ADC,5.760E-3
10:16:58,5.297E-3,ADC,5.297E-3
10:16:59,5.429E-3,ADC,5.429E-3
10:17:00,4.818E-3,ADC,4.818E-3
10:17:01,5.189E-3,ADC,5.189E-3
10:17:02,4.642E-3,ADC,4.642E-3
10:17:03,4.372E-3,ADC,4.372E-3
10:17:04,4.485E-3,ADC,4.485E-3
10:17:05,4.042E-3,ADC,4.042E-3
10:17:06,4.161E-3,ADC,4.161E-3
10:17:07,3.876E-3,ADC,3.876E-3
10:17:08,4.105E-3,ADC,4.105E-3
