21,3
20430,7935,2
00,00,00,01
True,00,01,00,00
20
False,1,1
True,-0,5,2,5,6,1
14:07:32,-0.021E-3,ADC,-0.021E-3
14:07:33,-0.025E-3,ADC,-0.025E-3
14:07:34,-0.179E-3,ADC,-0.179E-3
14:07:35,-0.060E-3,ADC,-0.060E-3
14:07:36,-0.225E-3,ADC,-0.225E-3
14:07:37,-0.028E-3,ADC,-0.028E-3
14:07:38,-0.207E-3,ADC,-0.207E-3
14:07:39,-0.025E-3,ADC,-0.025E-3
14:07:40,-0.113E-3,ADC,-0.113E-3
14:07:41,-0.186E-3,ADC,-0.186E-3
14:07:42,-0.043E-3,ADC,-0.043E-3
14:07:43,-0.177E-3,ADC,-0.177E-3
14:07:44,-0.016E-3,ADC,-0.016E-3
14:07:45,-0.160E-3,ADC,-0.160E-3
14:07:46,-0.017E-3,ADC,-0.017E-3
14:07:47,-0.052E-3,ADC,-0.052E-3
14:07:48,-0.051E-3,ADC,-0.051E-3
14:07:49,-0.020E-3,ADC,-0.020E-3
14:07:50,1.402E-3,ADC,1.402E-3
14:07:51,1.297E-3,ADC,1.297E-3
14:07:52,1.050E-3,ADC,1.050E-3
14:07:53,1.072E-3,ADC,1.072E-3
14:07:54,1.065E-3,ADC,1.065E-3
14:07:55,0.943E-3,ADC,0.943E-3
14:07:56,1.007E-3,ADC,1.007E-3
14:07:57,0.889E-3,ADC,0.889E-3
14:07:58,0.930E-3,ADC,0.930E-3
14:07:59,0.821E-3,ADC,0.821E-3
14:08:00,0.858E-3,ADC,0.858E-3
14:08:01,0.799E-3,ADC,0.799E-3
14:08:02,0.961E-3,ADC,0.961E-3
14:08:03,1.121E-3,ADC,1.121E-3
14:08:04,1.581E-3,ADC,1.581E-3
14:08:05,1.734E-3,ADC,1.734E-3
14:08:06,1.899E-3,ADC,1.899E-3
14:08:07,2.075E-3,ADC,2.075E-3
14:08:08,2.113E-3,ADC,2.113E-3
14:08:09,2.214E-3,ADC,2.214E-3
14:08:10,2.222E-3,ADC,2.222E-3
14:08:11,2.222E-3,ADC,2.222E-3
14:08:12,2.222E-3,ADC,2.222E-3
14:08:13,2.131E-3,ADC,2.131E-3
14:08:14,2.158E-3,ADC,2.158E-3
14:08:15,2.043E-3,ADC,2.043E-3
14:08:16,2.114E-3,ADC,2.114E-3
14:08:17,1.940E-3,ADC,1.940E-3
14:08:18,1.973E-3,ADC,1.973E-3
14:08:19,1.883E-3,ADC,1.883E-3
14:08:20,1.846E-3,ADC,1.846E-3
14:08:21,1.830E-3,ADC,1.830E-3
14:08:22,1.751E-3,ADC,1.751E-3
14:08:23,1.725E-3,ADC,1.725E-3
14:08:24,1.632E-3,ADC,1.632E-3
14:08:25,1.654E-3,ADC,1.654E-3
14:08:26,1.543E-3,ADC,1.543E-3
14:08:27,1.519E-3,ADC,1.519E-3
14:08:28,1.527E-3,ADC,1.527E-3
14:08:29,1.403E-3,ADC,1.403E-3
14:08:30,1.475E-3,ADC,1.475E-3
14:08:31,1.305E-3,ADC,1.305E-3
14:08:32,1.309E-3,ADC,1.309E-3
14:08:33,1.228E-3,ADC,1.228E-3
14:08:34,1.226E-3,ADC,1.226E-3
14:08:35,1.158E-3,ADC,1.158E-3
14:08:36,1.167E-3,ADC,1.167E-3
14:08:37,1.122E-3,ADC,1.122E-3
14:08:38,1.135E-3,ADC,1.135E-3
14:08:39,1.088E-3,ADC,1.088E-3
14:08:40,1.063E-3,ADC,1.063E-3
14:08:41,1.083E-3,ADC,1.083E-3
14:08:42,1.106E-3,ADC,1.106E-3
14:08:43,1.016E-3,ADC,1.016E-3
14:08:44,1.065E-3,ADC,1.065E-3
14:08:45,0.966E-3,ADC,0.966E-3
14:08:46,1.013E-3,ADC,1.013E-3
14:08:47,0.975E-3,ADC,0.975E-3
14:08:48,0.997E-3,ADC,0.997E-3
14:08:49,0.960E-3,ADC,0.960E-3
14:08:50,0.910E-3,ADC,0.910E-3
14:08:51,0.948E-3,ADC,0.948E-3
14:08:52,0.889E-3,ADC,0.889E-3
14:08:53,0.931E-3,ADC,0.931E-3
