21,3
20430,7935,0
00,00,00,01
True,00,01,00,00
20
False,1,1
True,0,2,10,1
17:21:27,1.662E-3,ADC,1.662E-3
17:21:28,1.694E-3,ADC,1.694E-3
17:21:29,1.611E-3,ADC,1.611E-3
17:21:30,1.564E-3,ADC,1.564E-3
17:21:31,1.839E-3,ADC,1.839E-3
17:21:32,1.515E-3,ADC,1.515E-3
17:21:33,1.623E-3,ADC,1.623E-3
17:21:34,1.513E-3,ADC,1.513E-3
17:21:35,1.521E-3,ADC,1.521E-3
17:21:36,1.773E-3,ADC,1.773E-3
17:21:37,1.479E-3,ADC,1.479E-3
17:21:38,1.707E-3,ADC,1.707E-3
17:21:39,1.477E-3,ADC,1.477E-3
17:21:40,1.741E-3,ADC,1.741E-3
17:21:41,1.483E-3,ADC,1.483E-3
17:21:42,1.723E-3,ADC,1.723E-3
17:21:43,1.495E-3,ADC,1.495E-3
17:21:44,1.417E-3,ADC,1.417E-3
17:21:45,1.603E-3,ADC,1.603E-3
17:21:46,1.444E-3,ADC,1.444E-3
17:21:47,1.398E-3,ADC,1.398E-3
17:21:48,1.527E-3,ADC,1.527E-3
17:21:49,1.380E-3,ADC,1.380E-3
17:21:50,1.538E-3,ADC,1.538E-3
17:21:51,1.490E-3,ADC,1.490E-3
17:21:52,1.493E-3,ADC,1.493E-3
17:21:53,1.423E-3,ADC,1.423E-3
17:21:54,1.473E-3,ADC,1.473E-3
17:21:55,1.395E-3,ADC,1.395E-3
17:21:56,1.576E-3,ADC,1.576E-3
17:21:57,1.440E-3,ADC,1.440E-3
17:21:58,1.443E-3,ADC,1.443E-3
17:21:59,1.402E-3,ADC,1.402E-3
17:22:00,1.382E-3,ADC,1.382E-3
17:22:01,1.493E-3,ADC,1.493E-3
17:22:02,1.330E-3,ADC,1.330E-3
17:22:03,1.461E-3,ADC,1.461E-3
17:22:04,1.354E-3,ADC,1.354E-3
17:22:05,1.366E-3,ADC,1.366E-3
17:22:06,1.508E-3,ADC,1.508E-3
17:22:07,1.355E-3,ADC,1.355E-3
17:22:08,1.599E-3,ADC,1.599E-3
17:22:09,1.378E-3,ADC,1.378E-3
17:22:10,1.425E-3,ADC,1.425E-3
17:22:11,1.446E-3,ADC,1.446E-3
17:22:12,1.350E-3,ADC,1.350E-3
17:22:13,1.587E-3,ADC,1.587E-3
17:22:14,1.339E-3,ADC,1.339E-3
17:22:15,1.351E-3,ADC,1.351E-3
17:22:16,1.386E-3,ADC,1.386E-3
17:22:17,1.305E-3,ADC,1.305E-3
17:22:18,1.461E-3,ADC,1.461E-3
17:22:19,1.357E-3,ADC,1.357E-3
17:22:20,1.628E-3,ADC,1.628E-3
17:22:21,1.399E-3,ADC,1.399E-3
17:22:22,1.472E-3,ADC,1.472E-3
17:22:23,1.428E-3,ADC,1.428E-3
17:22:24,1.653E-3,ADC,1.653E-3
17:22:25,1.464E-3,ADC,1.464E-3
17:22:26,1.435E-3,ADC,1.435E-3
17:22:27,1.490E-3,ADC,1.490E-3
17:22:28,1.365E-3,ADC,1.365E-3
17:22:29,1.314E-3,ADC,1.314E-3
17:22:30,1.378E-3,ADC,1.378E-3
17:22:31,1.346E-3,ADC,1.346E-3
17:22:32,1.305E-3,ADC,1.305E-3
17:22:33,1.369E-3,ADC,1.369E-3
17:22:34,1.637E-3,ADC,1.637E-3
17:22:35,1.284E-3,ADC,1.284E-3
17:22:36,1.418E-3,ADC,1.418E-3
17:22:37,1.339E-3,ADC,1.339E-3
17:22:38,1.421E-3,ADC,1.421E-3
17:22:39,1.400E-3,ADC,1.400E-3
17:22:40,1.377E-3,ADC,1.377E-3
17:22:41,1.372E-3,ADC,1.372E-3
17:22:42,1.271E-3,ADC,1.271E-3
17:22:43,1.536E-3,ADC,1.536E-3
17:22:44,1.318E-3,ADC,1.318E-3
17:22:45,1.391E-3,ADC,1.391E-3
17:22:46,1.391E-3,ADC,1.391E-3
17:22:47,1.386E-3,ADC,1.386E-3
17:22:48,1.533E-3,ADC,1.533E-3
17:22:49,1.398E-3,ADC,1.398E-3
17:22:50,1.608E-3,ADC,1.608E-3
