21,3
20430,7935,0
00,00,00,01
True,00,01,00,00
20
False,1,1
True,-1,1,5,5,1
13:38:04,-0.034E-3,ADC,-0.034E-3
13:38:05,-0.033E-3,ADC,-0.033E-3
13:38:06,-0.033E-3,ADC,-0.033E-3
13:38:07,-0.033E-3,ADC,-0.033E-3
13:38:08,-0.035E-3,ADC,-0.035E-3
13:38:09,-0.140E-3,ADC,-0.140E-3
13:38:10,-0.202E-3,ADC,-0.202E-3
13:38:11,-0.289E-3,ADC,-0.289E-3
13:38:12,-0.257E-3,ADC,-0.257E-3
13:38:13,-0.240E-3,ADC,-0.240E-3
13:38:14,-0.194E-3,ADC,-0.194E-3
13:38:15,-0.188E-3,ADC,-0.188E-3
13:38:16,-0.246E-3,ADC,-0.246E-3
13:38:17,-0.189E-3,ADC,-0.189E-3
13:38:18,-0.293E-3,ADC,-0.293E-3
13:38:19,-0.108E-3,ADC,-0.108E-3
13:38:20,-0.083E-3,ADC,-0.083E-3
13:38:21,-0.168E-3,ADC,-0.168E-3
13:38:22,-0.081E-3,ADC,-0.081E-3
13:38:23,-0.336E-3,ADC,-0.336E-3
13:38:24,-0.163E-3,ADC,-0.163E-3
13:38:25,-0.234E-3,ADC,-0.234E-3
13:38:26,0.674E-3,ADC,0.674E-3
13:38:27,0.666E-3,ADC,0.666E-3
13:38:28,0.591E-3,ADC,0.591E-3
13:38:29,0.646E-3,ADC,0.646E-3
13:38:30,0.480E-3,ADC,0.480E-3
13:38:31,0.492E-3,ADC,0.492E-3
13:38:32,0.457E-3,ADC,0.457E-3
13:38:33,0.484E-3,ADC,0.484E-3
13:38:34,0.406E-3,ADC,0.406E-3
13:38:35,0.385E-3,ADC,0.385E-3
13:38:36,0.343E-3,ADC,0.343E-3
13:38:37,0.309E-3,ADC,0.309E-3
13:38:38,0.376E-3,ADC,0.376E-3
13:38:39,0.309E-3,ADC,0.309E-3
13:38:40,0.378E-3,ADC,0.378E-3
13:38:41,0.368E-3,ADC,0.368E-3
13:38:42,0.269E-3,ADC,0.269E-3
13:38:43,0.360E-3,ADC,0.360E-3
13:38:44,0.202E-3,ADC,0.202E-3
13:38:45,0.236E-3,ADC,0.236E-3
13:38:46,0.261E-3,ADC,0.261E-3
13:38:47,0.245E-3,ADC,0.245E-3
13:38:48,0.394E-3,ADC,0.394E-3
13:38:49,0.707E-3,ADC,0.707E-3
13:38:50,0.833E-3,ADC,0.833E-3
13:38:51,0.985E-3,ADC,0.985E-3
13:38:52,1.196E-3,ADC,1.196E-3
13:38:53,1.161E-3,ADC,1.161E-3
13:38:54,1.278E-3,ADC,1.278E-3
13:38:55,1.299E-3,ADC,1.299E-3
13:38:56,1.386E-3,ADC,1.386E-3
13:38:57,1.364E-3,ADC,1.364E-3
13:38:58,1.352E-3,ADC,1.352E-3
13:38:59,1.408E-3,ADC,1.408E-3
13:39:00,1.382E-3,ADC,1.382E-3
13:39:01,1.404E-3,ADC,1.404E-3
13:39:02,1.365E-3,ADC,1.365E-3
13:39:03,1.396E-3,ADC,1.396E-3
13:39:04,1.287E-3,ADC,1.287E-3
13:39:05,1.306E-3,ADC,1.306E-3
13:39:06,1.252E-3,ADC,1.252E-3
13:39:07,1.164E-3,ADC,1.164E-3
13:39:08,1.179E-3,ADC,1.179E-3
13:39:09,1.060E-3,ADC,1.060E-3
13:39:10,1.076E-3,ADC,1.076E-3
13:39:11,1.021E-3,ADC,1.021E-3
13:39:12,1.064E-3,ADC,1.064E-3
13:39:13,0.901E-3,ADC,0.901E-3
13:39:14,0.939E-3,ADC,0.939E-3
13:39:15,0.882E-3,ADC,0.882E-3
13:39:16,0.790E-3,ADC,0.790E-3
13:39:17,0.745E-3,ADC,0.745E-3
13:39:18,0.725E-3,ADC,0.725E-3
13:39:19,0.693E-3,ADC,0.693E-3
13:39:20,0.704E-3,ADC,0.704E-3
13:39:21,0.611E-3,ADC,0.611E-3
13:39:22,0.624E-3,ADC,0.624E-3
13:39:23,0.534E-3,ADC,0.534E-3
13:39:24,0.574E-3,ADC,0.574E-3
13:39:25,0.500E-3,ADC,0.500E-3
