21,3
20430,7935,0
00,00,00,01
True,00,01,00,00
20
False,1,1
True,-2,8,10,1
10:04:01,-0.468E-3,ADC,-0.468E-3
10:04:02,-0.841E-3,ADC,-0.841E-3
10:04:03,-0.440E-3,ADC,-0.440E-3
10:04:04,-0.744E-3,ADC,-0.744E-3
10:04:05,-0.494E-3,ADC,-0.494E-3
10:04:06,-0.513E-3,ADC,-0.513E-3
10:04:07,-0.606E-3,ADC,-0.606E-3
10:04:08,-1.045E-3,ADC,-1.045E-3
10:04:09,1.849E-3,ADC,1.849E-3
10:04:10,1.915E-3,ADC,1.915E-3
10:04:11,1.304E-3,ADC,1.304E-3
10:04:12,1.662E-3,ADC,1.662E-3
10:04:13,1.321E-3,ADC,1.321E-3
10:04:14,1.428E-3,ADC,1.428E-3
10:04:15,1.311E-3,ADC,1.311E-3
10:04:16,1.225E-3,ADC,1.225E-3
10:04:17,1.471E-3,ADC,1.471E-3
10:04:18,1.126E-3,ADC,1.126E-3
10:04:19,1.324E-3,ADC,1.324E-3
10:04:20,1.146E-3,ADC,1.146E-3
10:04:21,1.576E-3,ADC,1.576E-3
10:04:22,1.704E-3,ADC,1.704E-3
10:04:23,4.215E-3,ADC,4.215E-3
10:04:24,5.979E-3,ADC,5.979E-3
10:04:25,6.584E-3,ADC,6.584E-3
10:04:26,7.574E-3,ADC,7.574E-3
10:04:27,7.399E-3,ADC,7.399E-3
10:04:28,7.677E-3,ADC,7.677E-3
10:04:29,7.556E-3,ADC,7.556E-3
10:04:30,7.462E-3,ADC,7.462E-3
10:04:31,6.860E-3,ADC,6.860E-3
10:04:32,6.426E-3,ADC,6.426E-3
10:04:33,6.515E-3,ADC,6.515E-3
10:04:34,5.747E-3,ADC,5.747E-3
10:04:35,5.910E-3,ADC,5.910E-3
10:04:36,5.367E-3,ADC,5.367E-3
10:04:37,5.299E-3,ADC,5.299E-3
10:04:38,4.726E-3,ADC,4.726E-3
10:04:39,4.559E-3,ADC,4.559E-3
10:04:40,4.575E-3,ADC,4.575E-3
10:04:41,3.965E-3,ADC,3.965E-3
10:04:42,4.292E-3,ADC,4.292E-3
10:04:43,3.554E-3,ADC,3.554E-3
10:04:44,3.978E-3,ADC,3.978E-3
10:04:45,3.415E-3,ADC,3.415E-3
10:04:46,3.463E-3,ADC,3.463E-3
10:04:47,3.621E-3,ADC,3.621E-3
10:04:48,3.081E-3,ADC,3.081E-3
10:04:49,3.205E-3,ADC,3.205E-3
10:04:50,2.685E-3,ADC,2.685E-3
10:04:51,2.856E-3,ADC,2.856E-3
10:04:52,2.596E-3,ADC,2.596E-3
10:04:53,2.457E-3,ADC,2.457E-3
10:04:54,2.654E-3,ADC,2.654E-3
10:04:55,2.261E-3,ADC,2.261E-3
10:04:56,2.762E-3,ADC,2.762E-3
10:04:57,2.161E-3,ADC,2.161E-3
10:04:58,2.307E-3,ADC,2.307E-3
10:04:59,2.211E-3,ADC,2.211E-3
10:05:00,1.884E-3,ADC,1.884E-3
10:05:01,2.308E-3,ADC,2.308E-3
10:05:02,1.847E-3,ADC,1.847E-3
10:05:03,2.207E-3,ADC,2.207E-3
10:05:04,1.845E-3,ADC,1.845E-3
10:05:05,2.277E-3,ADC,2.277E-3
10:05:06,1.999E-3,ADC,1.999E-3
10:05:07,2.072E-3,ADC,2.072E-3
10:05:08,2.094E-3,ADC,2.094E-3
10:05:09,1.894E-3,ADC,1.894E-3
10:05:10,2.159E-3,ADC,2.159E-3
10:05:11,1.644E-3,ADC,1.644E-3
10:05:12,2.075E-3,ADC,2.075E-3
10:05:13,1.611E-3,ADC,1.611E-3
10:05:14,1.930E-3,ADC,1.930E-3
10:05:15,2.097E-3,ADC,2.097E-3
10:05:16,1.697E-3,ADC,1.697E-3
10:05:17,2.007E-3,ADC,2.007E-3
10:05:18,1.524E-3,ADC,1.524E-3
10:05:19,1.941E-3,ADC,1.941E-3
10:05:20,1.447E-3,ADC,1.447E-3
10:05:21,1.681E-3,ADC,1.681E-3
10:05:22,1.431E-3,ADC,1.431E-3
10:05:23,1.575E-3,ADC,1.575E-3
10:05:24,1.632E-3,ADC,1.632E-3
10:05:25,1.422E-3,ADC,1.422E-3
10:05:26,1.834E-3,ADC,1.834E-3
10:05:27,1.369E-3,ADC,1.369E-3
10:05:28,1.841E-3,ADC,1.841E-3
10:05:29,1.468E-3,ADC,1.468E-3
10:05:30,1.552E-3,ADC,1.552E-3
