21,3
20430,7935,0
00,00,00,01
True,00,01,00,00
20
False,1,1
True,0,7000,7,1
15:24:46,0.000,Hz,0.000
15:24:47,0.000,Hz,0.000
15:24:48,0.000,Hz,0.000
15:24:49,0.000,Hz,0.000
15:24:50,0.000,Hz,0.000
15:24:51,0.000,Hz,0.000
15:24:52,+OL,Hz,0.00
15:24:53,44.85,Hz,44.85
15:24:54,42.25,Hz,42.25
15:24:55,42.21,Hz,42.21
15:24:56,41.11,Hz,41.11
15:24:57,41.62,Hz,41.62
15:24:58,41.68,Hz,41.68
15:24:59,40.33,Hz,40.33
15:25:00,41.64,Hz,41.64
15:25:01,39.92,Hz,39.92
15:25:02,31.19,Hz,31.19
15:25:03,6.210,Hz,6.210
15:25:04,6.210,Hz,6.210
15:25:05,0.000,Hz,0.000
15:25:06,0.000,Hz,0.000
15:25:07,0.000,Hz,0.000
15:25:08,0.000,Hz,0.000
