21,3
20430,7680,2
00,00,00,01
True,00,01,00,00
20
False,1,1
True,-0,6,1,8,1
15:11:50,-0.009E-3,ADC,-0.009E-3
15:11:51,-0.008E-3,ADC,-0.008E-3
15:11:52,-0.008E-3,ADC,-0.008E-3
15:11:53,-0.008E-3,ADC,-0.008E-3
15:11:54,-0.009E-3,ADC,-0.009E-3
15:11:55,-0.008E-3,ADC,-0.008E-3
15:11:56,-0.009E-3,ADC,-0.009E-3
15:11:57,-0.008E-3,ADC,-0.008E-3
15:11:58,-0.008E-3,ADC,-0.008E-3
15:11:59,-0.008E-3,ADC,-0.008E-3
15:12:00,-0.008E-3,ADC,-0.008E-3
15:12:01,-0.008E-3,ADC,-0.008E-3
15:12:02,-0.008E-3,ADC,-0.008E-3
15:12:03,-0.008E-3,ADC,-0.008E-3
15:12:04,-0.008E-3,ADC,-0.008E-3
15:12:05,-0.008E-3,ADC,-0.008E-3
15:12:06,-0.008E-3,ADC,-0.008E-3
15:12:07,-0.008E-3,ADC,-0.008E-3
15:12:08,-0.007E-3,ADC,-0.007E-3
15:12:09,-0.009E-3,ADC,-0.009E-3
15:12:10,-0.008E-3,ADC,-0.008E-3
15:12:11,-0.008E-3,ADC,-0.008E-3
15:12:12,-0.008E-3,ADC,-0.008E-3
15:12:13,-0.009E-3,ADC,-0.009E-3
15:12:14,-0.009E-3,ADC,-0.009E-3
15:12:15,-0.008E-3,ADC,-0.008E-3
15:12:16,-0.008E-3,ADC,-0.008E-3
15:12:17,-0.008E-3,ADC,-0.008E-3
15:12:18,-0.008E-3,ADC,-0.008E-3
15:12:19,-0.007E-3,ADC,-0.007E-3
15:12:20,-0.008E-3,ADC,-0.008E-3
15:12:21,-0.007E-3,ADC,-0.007E-3
15:12:22,-0.007E-3,ADC,-0.007E-3
15:12:23,-0.008E-3,ADC,-0.008E-3
15:12:24,-0.007E-3,ADC,-0.007E-3
15:12:25,-0.008E-3,ADC,-0.008E-3
15:12:26,-0.035E-3,ADC,-0.035E-3
15:12:27,-0.032E-3,ADC,-0.032E-3
15:12:28,-0.050E-3,ADC,-0.050E-3
15:12:29,-0.053E-3,ADC,-0.053E-3
15:12:30,-0.098E-3,ADC,-0.098E-3
15:12:31,-0.061E-3,ADC,-0.061E-3
15:12:32,-0.093E-3,ADC,-0.093E-3
15:12:33,-0.077E-3,ADC,-0.077E-3
15:12:34,-0.142E-3,ADC,-0.142E-3
15:12:35,-0.087E-3,ADC,-0.087E-3
15:12:36,-0.132E-3,ADC,-0.132E-3
15:12:37,-0.172E-3,ADC,-0.172E-3
15:12:38,-0.152E-3,ADC,-0.152E-3
15:12:39,-0.137E-3,ADC,-0.137E-3
15:12:40,-0.154E-3,ADC,-0.154E-3
15:12:41,-0.149E-3,ADC,-0.149E-3
15:12:42,-0.166E-3,ADC,-0.166E-3
15:12:43,-0.102E-3,ADC,-0.102E-3
15:12:44,-0.130E-3,ADC,-0.130E-3
15:12:45,-0.178E-3,ADC,-0.178E-3
15:12:46,-0.148E-3,ADC,-0.148E-3
15:12:47,-0.143E-3,ADC,-0.143E-3
15:12:48,-0.165E-3,ADC,-0.165E-3
15:12:49,-0.094E-3,ADC,-0.094E-3
15:12:50,-0.112E-3,ADC,-0.112E-3
15:12:51,-0.112E-3,ADC,-0.112E-3
15:12:52,-0.096E-3,ADC,-0.096E-3
15:12:53,-0.122E-3,ADC,-0.122E-3
15:12:54,-0.082E-3,ADC,-0.082E-3
15:12:55,-0.128E-3,ADC,-0.128E-3
15:12:56,-0.104E-3,ADC,-0.104E-3
15:12:57,-0.140E-3,ADC,-0.140E-3
15:12:58,-0.115E-3,ADC,-0.115E-3
15:12:59,-0.139E-3,ADC,-0.139E-3
15:13:00,-0.139E-3,ADC,-0.139E-3
15:13:01,-0.081E-3,ADC,-0.081E-3
15:13:02,-0.113E-3,ADC,-0.113E-3
15:13:03,-0.102E-3,ADC,-0.102E-3
15:13:04,-0.100E-3,ADC,-0.100E-3
15:13:05,-0.110E-3,ADC,-0.110E-3
15:13:06,-0.132E-3,ADC,-0.132E-3
