21,3
20430,7935,0
00,00,00,01
True,00,01,00,00
20
False,1,1
True,0,3,6,1
15:55:13,2.671E-3,ADC,2.671E-3
15:55:14,2.468E-3,ADC,2.468E-3
15:55:15,2.486E-3,ADC,2.486E-3
15:55:16,2.374E-3,ADC,2.374E-3
15:55:17,2.418E-3,ADC,2.418E-3
15:55:18,2.464E-3,ADC,2.464E-3
15:55:19,2.526E-3,ADC,2.526E-3
15:55:20,2.347E-3,ADC,2.347E-3
15:55:21,2.345E-3,ADC,2.345E-3
15:55:22,2.283E-3,ADC,2.283E-3
15:55:23,2.386E-3,ADC,2.386E-3
15:55:24,2.436E-3,ADC,2.436E-3
15:55:25,2.405E-3,ADC,2.405E-3
15:55:26,2.420E-3,ADC,2.420E-3
15:55:27,2.330E-3,ADC,2.330E-3
15:55:28,2.170E-3,ADC,2.170E-3
15:55:29,2.176E-3,ADC,2.176E-3
15:55:30,2.425E-3,ADC,2.425E-3
15:55:31,2.008E-3,ADC,2.008E-3
15:55:32,2.340E-3,ADC,2.340E-3
15:55:33,2.173E-3,ADC,2.173E-3
15:55:34,2.208E-3,ADC,2.208E-3
15:55:35,2.224E-3,ADC,2.224E-3
15:55:36,2.038E-3,ADC,2.038E-3
15:55:37,1.990E-3,ADC,1.990E-3
15:55:38,2.033E-3,ADC,2.033E-3
15:55:39,2.092E-3,ADC,2.092E-3
15:55:40,2.160E-3,ADC,2.160E-3
15:55:41,1.986E-3,ADC,1.986E-3
15:55:42,2.270E-3,ADC,2.270E-3
15:55:43,2.017E-3,ADC,2.017E-3
15:55:44,2.122E-3,ADC,2.122E-3
15:55:45,2.112E-3,ADC,2.112E-3
15:55:46,2.296E-3,ADC,2.296E-3
15:55:47,2.044E-3,ADC,2.044E-3
15:55:48,2.156E-3,ADC,2.156E-3
15:55:49,2.079E-3,ADC,2.079E-3
15:55:50,1.970E-3,ADC,1.970E-3
15:55:51,2.088E-3,ADC,2.088E-3
15:55:52,2.023E-3,ADC,2.023E-3
15:55:53,2.138E-3,ADC,2.138E-3
15:55:54,1.946E-3,ADC,1.946E-3
15:55:55,2.041E-3,ADC,2.041E-3
15:55:56,2.287E-3,ADC,2.287E-3
15:55:57,2.142E-3,ADC,2.142E-3
15:55:58,2.285E-3,ADC,2.285E-3
15:55:59,1.949E-3,ADC,1.949E-3
15:56:00,1.975E-3,ADC,1.975E-3
15:56:01,1.890E-3,ADC,1.890E-3
15:56:02,2.115E-3,ADC,2.115E-3
15:56:03,1.938E-3,ADC,1.938E-3
15:56:04,1.992E-3,ADC,1.992E-3
15:56:05,2.096E-3,ADC,2.096E-3
15:56:06,1.852E-3,ADC,1.852E-3
15:56:07,2.246E-3,ADC,2.246E-3
15:56:08,1.941E-3,ADC,1.941E-3
15:56:09,2.251E-3,ADC,2.251E-3
15:56:10,2.046E-3,ADC,2.046E-3
15:56:11,1.834E-3,ADC,1.834E-3
15:56:12,2.161E-3,ADC,2.161E-3
15:56:13,1.975E-3,ADC,1.975E-3
15:56:14,2.165E-3,ADC,2.165E-3
15:56:15,1.923E-3,ADC,1.923E-3
15:56:16,1.982E-3,ADC,1.982E-3
15:56:17,2.031E-3,ADC,2.031E-3
15:56:18,1.995E-3,ADC,1.995E-3
15:56:19,1.991E-3,ADC,1.991E-3
15:56:20,1.985E-3,ADC,1.985E-3
15:56:21,1.998E-3,ADC,1.998E-3
15:56:22,1.815E-3,ADC,1.815E-3
15:56:23,1.899E-3,ADC,1.899E-3
15:56:24,1.756E-3,ADC,1.756E-3
15:56:25,1.924E-3,ADC,1.924E-3
15:56:26,1.957E-3,ADC,1.957E-3
15:56:27,1.955E-3,ADC,1.955E-3
15:56:28,1.938E-3,ADC,1.938E-3
15:56:29,1.842E-3,ADC,1.842E-3
15:56:30,1.934E-3,ADC,1.934E-3
15:56:31,1.883E-3,ADC,1.883E-3
15:56:32,1.904E-3,ADC,1.904E-3
15:56:33,1.881E-3,ADC,1.881E-3
15:56:34,1.845E-3,ADC,1.845E-3
15:56:35,2.015E-3,ADC,2.015E-3
15:56:36,1.836E-3,ADC,1.836E-3
