21,3
20430,7935,0
00,00,00,01
True,00,01,00,00
20
False,1,1
True,0,9,9,1
18:49:45,8.186E-3,ADC,8.186E-3
18:49:46,8.173E-3,ADC,8.173E-3
18:49:47,7.967E-3,ADC,7.967E-3
18:49:48,7.791E-3,ADC,7.791E-3
18:49:49,7.880E-3,ADC,7.880E-3
18:49:50,7.901E-3,ADC,7.901E-3
18:49:51,7.882E-3,ADC,7.882E-3
18:49:52,7.615E-3,ADC,7.615E-3
18:49:53,7.776E-3,ADC,7.776E-3
18:49:54,7.506E-3,ADC,7.506E-3
18:49:55,7.502E-3,ADC,7.502E-3
18:49:56,7.463E-3,ADC,7.463E-3
18:49:57,7.463E-3,ADC,7.463E-3
18:49:58,7.383E-3,ADC,7.383E-3
18:49:59,7.346E-3,ADC,7.346E-3
18:50:00,7.408E-3,ADC,7.408E-3
18:50:01,7.250E-3,ADC,7.250E-3
18:50:02,7.280E-3,ADC,7.280E-3
18:50:03,7.262E-3,ADC,7.262E-3
18:50:04,7.238E-3,ADC,7.238E-3
18:50:05,7.246E-3,ADC,7.246E-3
18:50:06,7.145E-3,ADC,7.145E-3
18:50:07,7.297E-3,ADC,7.297E-3
18:50:08,7.138E-3,ADC,7.138E-3
18:50:09,7.269E-3,ADC,7.269E-3
18:50:10,7.145E-3,ADC,7.145E-3
18:50:11,7.061E-3,ADC,7.061E-3
18:50:12,7.178E-3,ADC,7.178E-3
18:50:13,7.013E-3,ADC,7.013E-3
18:50:14,7.069E-3,ADC,7.069E-3
18:50:15,6.985E-3,ADC,6.985E-3
18:50:16,7.138E-3,ADC,7.138E-3
18:50:17,7.114E-3,ADC,7.114E-3
18:50:18,7.102E-3,ADC,7.102E-3
18:50:19,7.167E-3,ADC,7.167E-3
18:50:20,7.032E-3,ADC,7.032E-3
18:50:21,7.053E-3,ADC,7.053E-3
18:50:22,6.982E-3,ADC,6.982E-3
18:50:23,6.984E-3,ADC,6.984E-3
18:50:24,6.880E-3,ADC,6.880E-3
18:50:25,6.970E-3,ADC,6.970E-3
18:50:26,6.981E-3,ADC,6.981E-3
18:50:27,6.968E-3,ADC,6.968E-3
18:50:28,7.009E-3,ADC,7.009E-3
18:50:29,6.902E-3,ADC,6.902E-3
18:50:30,6.970E-3,ADC,6.970E-3
18:50:31,6.869E-3,ADC,6.869E-3
18:50:32,6.957E-3,ADC,6.957E-3
18:50:33,6.931E-3,ADC,6.931E-3
18:50:34,6.927E-3,ADC,6.927E-3
18:50:35,6.982E-3,ADC,6.982E-3
18:50:36,6.886E-3,ADC,6.886E-3
18:50:37,7.059E-3,ADC,7.059E-3
18:50:38,6.859E-3,ADC,6.859E-3
18:50:39,7.062E-3,ADC,7.062E-3
18:50:40,6.962E-3,ADC,6.962E-3
18:50:41,7.114E-3,ADC,7.114E-3
18:50:42,6.909E-3,ADC,6.909E-3
18:50:43,6.838E-3,ADC,6.838E-3
18:50:44,6.960E-3,ADC,6.960E-3
18:50:45,6.889E-3,ADC,6.889E-3
18:50:46,6.923E-3,ADC,6.923E-3
18:50:47,6.888E-3,ADC,6.888E-3
18:50:48,6.845E-3,ADC,6.845E-3
18:50:49,7.047E-3,ADC,7.047E-3
18:50:50,6.844E-3,ADC,6.844E-3
18:50:51,7.025E-3,ADC,7.025E-3
18:50:52,6.861E-3,ADC,6.861E-3
18:50:53,7.086E-3,ADC,7.086E-3
18:50:54,6.837E-3,ADC,6.837E-3
18:50:55,6.868E-3,ADC,6.868E-3
18:50:56,6.821E-3,ADC,6.821E-3
18:50:57,6.839E-3,ADC,6.839E-3
18:50:58,6.815E-3,ADC,6.815E-3
18:50:59,6.801E-3,ADC,6.801E-3
18:51:00,6.870E-3,ADC,6.870E-3
18:51:01,6.796E-3,ADC,6.796E-3
18:51:02,6.882E-3,ADC,6.882E-3
18:51:03,6.897E-3,ADC,6.897E-3
18:51:04,6.896E-3,ADC,6.896E-3
18:51:05,6.896E-3,ADC,6.896E-3
18:51:06,6.912E-3,ADC,6.912E-3
18:51:07,6.919E-3,ADC,6.919E-3
18:51:08,6.821E-3,ADC,6.821E-3
