03:28:37,0.000,Hz,0.000
03:28:38,0.000,Hz,0.000
03:28:39,0.000,Hz,0.000
03:28:40,0.000,Hz,0.000
03:28:41,0.000,Hz,0.000
03:28:42,0.000,Hz,0.000
03:28:43,0.000,Hz,0.000
03:28:44,0.000,Hz,0.000
03:28:45,#NOME?,Hz,0.00
03:28:46,44.20,Hz,44.20
03:28:47,47.12,Hz,47.12
03:28:48,46.06,Hz,46.06
03:28:49,46.86,Hz,46.86
03:28:50,46.73,Hz,46.73
03:28:51,47.17,Hz,47.17
03:28:52,46.34,Hz,46.34
03:28:53,48.14,Hz,48.14
03:28:54,48.42,Hz,48.42
03:28:55,37.05,Hz,37.05
03:28:56,0.000,Hz,0.000
03:28:57,0.000,Hz,0.000
03:28:58,0.000,Hz,0.000
