21,3
20430,7935,0
00,00,00,01
True,00,01,00,00
20
False,1,1
True,-2,4,6,1
15:54:19,3.348E-3,ADC,3.348E-3
15:54:20,3.349E-3,ADC,3.349E-3
15:54:21,3.355E-3,ADC,3.355E-3
15:54:22,3.358E-3,ADC,3.358E-3
15:54:23,3.373E-3,ADC,3.373E-3
15:54:24,3.398E-3,ADC,3.398E-3
15:54:25,3.410E-3,ADC,3.410E-3
15:54:26,3.420E-3,ADC,3.420E-3
15:54:27,3.433E-3,ADC,3.433E-3
15:54:28,-0.956E-3,ADC,-0.956E-3
15:54:29,-1.397E-3,ADC,-1.397E-3
15:54:30,-1.294E-3,ADC,-1.294E-3
15:54:31,3.891E-3,ADC,3.891E-3
15:54:32,3.592E-3,ADC,3.592E-3
15:54:33,3.577E-3,ADC,3.577E-3
15:54:34,3.574E-3,ADC,3.574E-3
15:54:35,3.577E-3,ADC,3.577E-3
15:54:36,3.577E-3,ADC,3.577E-3
15:54:37,3.576E-3,ADC,3.576E-3
15:54:38,3.574E-3,ADC,3.574E-3
15:54:39,3.585E-3,ADC,3.585E-3
15:54:40,3.590E-3,ADC,3.590E-3
15:54:41,3.589E-3,ADC,3.589E-3
15:54:42,3.604E-3,ADC,3.604E-3
15:54:43,3.611E-3,ADC,3.611E-3
15:54:44,3.620E-3,ADC,3.620E-3
15:54:45,3.622E-3,ADC,3.622E-3
15:54:46,3.620E-3,ADC,3.620E-3
15:54:47,3.624E-3,ADC,3.624E-3
15:54:48,3.624E-3,ADC,3.624E-3
15:54:49,3.630E-3,ADC,3.630E-3
15:54:50,3.653E-3,ADC,3.653E-3
15:54:51,3.654E-3,ADC,3.654E-3
15:54:52,3.657E-3,ADC,3.657E-3
15:54:53,3.660E-3,ADC,3.660E-3
15:54:54,3.678E-3,ADC,3.678E-3
15:54:55,3.685E-3,ADC,3.685E-3
15:54:56,3.679E-3,ADC,3.679E-3
15:54:57,3.688E-3,ADC,3.688E-3
15:54:58,3.687E-3,ADC,3.687E-3
15:54:59,3.691E-3,ADC,3.691E-3
15:55:00,3.700E-3,ADC,3.700E-3
15:55:01,3.717E-3,ADC,3.717E-3
15:55:02,3.709E-3,ADC,3.709E-3
15:55:03,3.713E-3,ADC,3.713E-3
15:55:04,3.754E-3,ADC,3.754E-3
15:55:05,3.758E-3,ADC,3.758E-3
15:55:06,3.763E-3,ADC,3.763E-3
15:55:07,3.762E-3,ADC,3.762E-3
15:55:08,3.766E-3,ADC,3.766E-3
15:55:09,3.770E-3,ADC,3.770E-3
15:55:10,3.778E-3,ADC,3.778E-3
15:55:11,3.783E-3,ADC,3.783E-3
15:55:12,3.786E-3,ADC,3.786E-3
15:55:13,3.808E-3,ADC,3.808E-3
15:55:14,3.813E-3,ADC,3.813E-3
15:55:15,3.818E-3,ADC,3.818E-3
15:55:16,3.822E-3,ADC,3.822E-3
15:55:17,3.818E-3,ADC,3.818E-3
15:55:18,3.844E-3,ADC,3.844E-3
15:55:19,3.847E-3,ADC,3.847E-3
15:55:20,3.849E-3,ADC,3.849E-3
15:55:21,3.853E-3,ADC,3.853E-3
15:55:22,3.862E-3,ADC,3.862E-3
15:55:23,3.858E-3,ADC,3.858E-3
15:55:24,3.882E-3,ADC,3.882E-3
15:55:25,3.885E-3,ADC,3.885E-3
15:55:26,3.884E-3,ADC,3.884E-3
15:55:27,3.890E-3,ADC,3.890E-3
15:55:28,3.887E-3,ADC,3.887E-3
15:55:29,3.887E-3,ADC,3.887E-3
15:55:30,3.913E-3,ADC,3.913E-3
15:55:31,3.677E-3,ADC,3.677E-3
15:55:32,3.548E-3,ADC,3.548E-3
15:55:33,3.469E-3,ADC,3.469E-3
15:55:34,3.609E-3,ADC,3.609E-3
15:55:35,3.402E-3,ADC,3.402E-3
15:55:36,3.451E-3,ADC,3.451E-3
15:55:37,3.391E-3,ADC,3.391E-3
15:55:38,3.398E-3,ADC,3.398E-3
15:55:39,3.404E-3,ADC,3.404E-3
15:55:40,3.253E-3,ADC,3.253E-3
15:55:41,3.374E-3,ADC,3.374E-3
15:55:42,3.297E-3,ADC,3.297E-3
