21,3
20430,7935,0
00,00,00,01
True,00,01,00,00
20
False,1,1
True,-2,16,9,1
17:45:02,-0.095E-3,ADC,-0.095E-3
17:45:03,-0.093E-3,ADC,-0.093E-3
17:45:04,-0.092E-3,ADC,-0.092E-3
17:45:05,-0.089E-3,ADC,-0.089E-3
17:45:06,15.303E-3,ADC,15.303E-3
17:45:07,15.181E-3,ADC,15.181E-3
17:45:08,15.245E-3,ADC,15.245E-3
17:45:09,15.292E-3,ADC,15.292E-3
17:45:10,15.270E-3,ADC,15.270E-3
17:45:11,15.286E-3,ADC,15.286E-3
17:45:12,15.238E-3,ADC,15.238E-3
17:45:13,15.018E-3,ADC,15.018E-3
17:45:14,14.326E-3,ADC,14.326E-3
17:45:15,14.203E-3,ADC,14.203E-3
17:45:16,13.978E-3,ADC,13.978E-3
17:45:17,13.730E-3,ADC,13.730E-3
17:45:18,13.713E-3,ADC,13.713E-3
17:45:19,13.497E-3,ADC,13.497E-3
17:45:20,13.481E-3,ADC,13.481E-3
17:45:21,13.436E-3,ADC,13.436E-3
17:45:22,13.380E-3,ADC,13.380E-3
17:45:23,13.342E-3,ADC,13.342E-3
17:45:24,13.201E-3,ADC,13.201E-3
17:45:25,13.317E-3,ADC,13.317E-3
17:45:26,13.191E-3,ADC,13.191E-3
17:45:27,13.313E-3,ADC,13.313E-3
17:45:28,13.109E-3,ADC,13.109E-3
17:45:29,13.144E-3,ADC,13.144E-3
17:45:30,13.175E-3,ADC,13.175E-3
17:45:31,13.028E-3,ADC,13.028E-3
17:45:32,13.057E-3,ADC,13.057E-3
17:45:33,13.041E-3,ADC,13.041E-3
17:45:34,13.040E-3,ADC,13.040E-3
17:45:35,13.058E-3,ADC,13.058E-3
17:45:36,13.036E-3,ADC,13.036E-3
17:45:37,13.020E-3,ADC,13.020E-3
17:45:38,12.918E-3,ADC,12.918E-3
17:45:39,13.012E-3,ADC,13.012E-3
17:45:40,12.923E-3,ADC,12.923E-3
17:45:41,12.878E-3,ADC,12.878E-3
17:45:42,12.884E-3,ADC,12.884E-3
17:45:43,12.938E-3,ADC,12.938E-3
17:45:44,12.944E-3,ADC,12.944E-3
17:45:45,12.788E-3,ADC,12.788E-3
17:45:46,12.774E-3,ADC,12.774E-3
17:45:47,12.780E-3,ADC,12.780E-3
17:45:48,12.811E-3,ADC,12.811E-3
17:45:49,12.747E-3,ADC,12.747E-3
17:45:50,12.756E-3,ADC,12.756E-3
17:45:51,12.749E-3,ADC,12.749E-3
17:45:52,12.688E-3,ADC,12.688E-3
17:45:53,12.726E-3,ADC,12.726E-3
17:45:54,12.685E-3,ADC,12.685E-3
17:45:55,12.735E-3,ADC,12.735E-3
17:45:56,12.699E-3,ADC,12.699E-3
17:45:57,12.714E-3,ADC,12.714E-3
17:45:58,12.742E-3,ADC,12.742E-3
17:45:59,12.620E-3,ADC,12.620E-3
17:46:00,12.729E-3,ADC,12.729E-3
17:46:01,12.675E-3,ADC,12.675E-3
17:46:02,12.726E-3,ADC,12.726E-3
17:46:03,12.653E-3,ADC,12.653E-3
17:46:04,12.669E-3,ADC,12.669E-3
17:46:05,12.673E-3,ADC,12.673E-3
17:46:06,12.637E-3,ADC,12.637E-3
17:46:07,12.747E-3,ADC,12.747E-3
17:46:08,12.650E-3,ADC,12.650E-3
17:46:09,12.632E-3,ADC,12.632E-3
17:46:10,12.628E-3,ADC,12.628E-3
17:46:11,12.748E-3,ADC,12.748E-3
17:46:12,12.717E-3,ADC,12.717E-3
17:46:13,12.658E-3,ADC,12.658E-3
17:46:14,12.696E-3,ADC,12.696E-3
17:46:15,12.625E-3,ADC,12.625E-3
17:46:16,12.591E-3,ADC,12.591E-3
17:46:17,12.553E-3,ADC,12.553E-3
17:46:18,12.584E-3,ADC,12.584E-3
17:46:19,12.492E-3,ADC,12.492E-3
17:46:20,12.588E-3,ADC,12.588E-3
17:46:21,12.570E-3,ADC,12.570E-3
17:46:22,12.535E-3,ADC,12.535E-3
17:46:23,12.578E-3,ADC,12.578E-3
17:46:24,12.453E-3,ADC,12.453E-3
17:46:25,12.548E-3,ADC,12.548E-3
17:46:26,12.586E-3,ADC,12.586E-3
17:46:27,12.564E-3,ADC,12.564E-3
17:46:28,12.594E-3,ADC,12.594E-3
17:46:29,12.517E-3,ADC,12.517E-3
17:46:30,12.605E-3,ADC,12.605E-3
17:46:31,12.527E-3,ADC,12.527E-3
17:46:32,12.595E-3,ADC,12.595E-3
17:46:33,12.623E-3,ADC,12.623E-3
17:46:34,12.594E-3,ADC,12.594E-3
17:46:35,12.601E-3,ADC,12.601E-3
17:46:36,12.558E-3,ADC,12.558E-3
17:46:37,12.555E-3,ADC,12.555E-3
17:46:38,12.551E-3,ADC,12.551E-3
17:46:39,12.556E-3,ADC,12.556E-3
17:46:40,12.494E-3,ADC,12.494E-3
