21,3
20430,7935,0
00,00,00,01
True,00,01,00,00
20
False,1,1
True,0,5000,10,1
14:13:11,0.000,Hz,0.000
14:13:12,0.000,Hz,0.000
14:13:13,0.000,Hz,0.000
14:13:14,0.000,Hz,0.000
14:13:15,0.000,Hz,0.000
14:13:16,0.000,Hz,0.000
14:13:17,0.000,Hz,0.000
14:13:18,0.000,Hz,0.000
14:13:19,0.000,Hz,0.000
14:13:20,0.000,Hz,0.000
14:13:21,0.000,Hz,0.000
14:13:22,0.000,Hz,0.000
14:13:23,0.000,Hz,0.000
14:13:24,0.000,Hz,0.000
14:13:25,0.000,Hz,0.000
14:13:26,0.000,Hz,0.000
14:13:27,0.000,Hz,0.000
14:13:28,0.000,Hz,0.000
14:13:29,0.000,Hz,0.000
14:13:30,0.000,Hz,0.000
14:13:31,0.000,Hz,0.000
14:13:32,0.000,Hz,0.000
14:13:33,0.000,Hz,0.000
14:13:34,0.000,Hz,0.000
14:13:35,0.000,Hz,0.000
14:13:36,0.000,Hz,0.000
14:13:37,0.000,Hz,0.000
14:13:38,0.000,Hz,0.000
14:13:39,0.000,Hz,0.000
14:13:40,0.000,Hz,0.000
14:13:41,0.000,Hz,0.000
14:13:42,0.000,Hz,0.000
14:13:43,0.000,Hz,0.000
14:13:44,0.000,Hz,0.000
14:13:45,0.000,Hz,0.000
14:13:46,0.000,Hz,0.000
14:13:47,0.000,Hz,0.000
14:13:48,0.000,Hz,0.000
14:13:49,0.000,Hz,0.000
14:13:50,0.000,Hz,0.000
14:13:51,0.000,Hz,0.000
14:13:52,0.000,Hz,0.000
14:13:53,0.000,Hz,0.000
14:13:54,0.000,Hz,0.000
14:13:55,0.000,Hz,0.000
14:13:56,0.000,Hz,0.000
14:13:57,0.000,Hz,0.000
14:13:58,0.000,Hz,0.000
14:13:59,0.000,Hz,0.000
14:14:00,0.000,Hz,0.000
14:14:01,0.000,Hz,0.000
14:14:02,0.000,Hz,0.000
14:14:03,0.000,Hz,0.000
14:14:04,0.000,Hz,0.000
14:14:05,0.000,Hz,0.000
14:14:06,0.000,Hz,0.000
14:14:07,0.000,Hz,0.000
14:14:08,0.000,Hz,0.000
14:14:09,0.000,Hz,0.000
14:14:10,0.000,Hz,0.000
14:14:11,+OL,Hz,0.00
14:14:12,47.40,Hz,47.40
14:14:13,46.28,Hz,46.28
14:14:14,45.81,Hz,45.81
14:14:15,45.32,Hz,45.32
14:14:16,46.30,Hz,46.30
14:14:17,46.22,Hz,46.22
14:14:18,44.95,Hz,44.95
14:14:19,45.67,Hz,45.67
14:14:20,45.33,Hz,45.33
14:14:21,34.04,Hz,34.04
14:14:22,4.640,Hz,4.640
14:14:23,4.640,Hz,4.640
14:14:24,0.000,Hz,0.000
14:14:25,0.000,Hz,0.000
14:14:26,0.000,Hz,0.000
14:14:27,0.000,Hz,0.000
14:14:28,0.000,Hz,0.000
