21,3
20430,7935,0
00,00,00,01
True,00,01,00,00
20
False,1,1
True,-1,2,5,7,1
09:46:17,-0.035E-3,ADC,-0.035E-3
09:46:18,-0.035E-3,ADC,-0.035E-3
09:46:19,-0.035E-3,ADC,-0.035E-3
09:46:20,-0.035E-3,ADC,-0.035E-3
09:46:21,-0.035E-3,ADC,-0.035E-3
09:46:22,-0.033E-3,ADC,-0.033E-3
09:46:23,-0.034E-3,ADC,-0.034E-3
09:46:24,-0.032E-3,ADC,-0.032E-3
09:46:25,-0.033E-3,ADC,-0.033E-3
09:46:26,-0.033E-3,ADC,-0.033E-3
09:46:27,-0.032E-3,ADC,-0.032E-3
09:46:28,-0.030E-3,ADC,-0.030E-3
09:46:29,-0.033E-3,ADC,-0.033E-3
09:46:30,-0.031E-3,ADC,-0.031E-3
09:46:31,-0.031E-3,ADC,-0.031E-3
09:46:32,-0.031E-3,ADC,-0.031E-3
09:46:33,-0.031E-3,ADC,-0.031E-3
09:46:34,-0.029E-3,ADC,-0.029E-3
09:46:35,-0.029E-3,ADC,-0.029E-3
09:46:36,-0.029E-3,ADC,-0.029E-3
09:46:37,-0.029E-3,ADC,-0.029E-3
09:46:38,-0.029E-3,ADC,-0.029E-3
09:46:39,-0.029E-3,ADC,-0.029E-3
09:46:40,-0.028E-3,ADC,-0.028E-3
09:46:41,-0.028E-3,ADC,-0.028E-3
09:46:42,-0.027E-3,ADC,-0.027E-3
09:46:43,-0.026E-3,ADC,-0.026E-3
09:46:44,-0.028E-3,ADC,-0.028E-3
09:46:45,-0.027E-3,ADC,-0.027E-3
09:46:46,-0.027E-3,ADC,-0.027E-3
09:46:47,-0.027E-3,ADC,-0.027E-3
09:46:48,-0.028E-3,ADC,-0.028E-3
09:46:49,-0.102E-3,ADC,-0.102E-3
09:46:50,-0.265E-3,ADC,-0.265E-3
09:46:51,-0.505E-3,ADC,-0.505E-3
09:46:52,-0.298E-3,ADC,-0.298E-3
09:46:53,-0.449E-3,ADC,-0.449E-3
09:46:54,-0.227E-3,ADC,-0.227E-3
09:46:55,-0.355E-3,ADC,-0.355E-3
09:46:56,-0.239E-3,ADC,-0.239E-3
09:46:57,-0.289E-3,ADC,-0.289E-3
09:46:58,-0.321E-3,ADC,-0.321E-3
09:46:59,-0.180E-3,ADC,-0.180E-3
09:47:00,-0.416E-3,ADC,-0.416E-3
09:47:01,-0.233E-3,ADC,-0.233E-3
09:47:02,-0.599E-3,ADC,-0.599E-3
09:47:03,-0.119E-3,ADC,-0.119E-3
09:47:04,-0.475E-3,ADC,-0.475E-3
09:47:05,-0.494E-3,ADC,-0.494E-3
09:47:06,-0.432E-3,ADC,-0.432E-3
09:47:07,-0.440E-3,ADC,-0.440E-3
09:47:08,-0.346E-3,ADC,-0.346E-3
09:47:09,-0.509E-3,ADC,-0.509E-3
09:47:10,-0.358E-3,ADC,-0.358E-3
09:47:11,-0.555E-3,ADC,-0.555E-3
09:47:12,-0.517E-3,ADC,-0.517E-3
09:47:13,-0.383E-3,ADC,-0.383E-3
09:47:14,-0.417E-3,ADC,-0.417E-3
09:47:15,-0.262E-3,ADC,-0.262E-3
09:47:16,-0.517E-3,ADC,-0.517E-3
09:47:17,-0.279E-3,ADC,-0.279E-3
09:47:18,-0.409E-3,ADC,-0.409E-3
09:47:19,-0.141E-3,ADC,-0.141E-3
09:47:20,-0.401E-3,ADC,-0.401E-3
09:47:21,1.839E-3,ADC,1.839E-3
09:47:22,1.219E-3,ADC,1.219E-3
09:47:23,1.217E-3,ADC,1.217E-3
09:47:24,1.176E-3,ADC,1.176E-3
09:47:25,1.084E-3,ADC,1.084E-3
09:47:26,1.287E-3,ADC,1.287E-3
09:47:27,0.832E-3,ADC,0.832E-3
09:47:28,0.856E-3,ADC,0.856E-3
09:47:29,0.976E-3,ADC,0.976E-3
09:47:30,0.712E-3,ADC,0.712E-3
09:47:31,0.958E-3,ADC,0.958E-3
09:47:32,0.836E-3,ADC,0.836E-3
09:47:33,1.394E-3,ADC,1.394E-3
09:47:34,1.092E-3,ADC,1.092E-3
09:47:35,1.696E-3,ADC,1.696E-3
