21,3
20430,7935,0
00,00,00,01
True,00,01,00,00
20
False,1,1
True,0,1,4,7,1
14:22:19,1.146E-3,ADC,1.146E-3
14:22:20,1.235E-3,ADC,1.235E-3
14:22:21,1.146E-3,ADC,1.146E-3
14:22:22,0.942E-3,ADC,0.942E-3
14:22:23,0.936E-3,ADC,0.936E-3
14:22:24,0.857E-3,ADC,0.857E-3
14:22:25,0.863E-3,ADC,0.863E-3
14:22:26,0.986E-3,ADC,0.986E-3
14:22:27,0.789E-3,ADC,0.789E-3
14:22:28,0.971E-3,ADC,0.971E-3
14:22:29,0.724E-3,ADC,0.724E-3
14:22:30,0.847E-3,ADC,0.847E-3
14:22:31,0.651E-3,ADC,0.651E-3
14:22:32,0.862E-3,ADC,0.862E-3
14:22:33,0.678E-3,ADC,0.678E-3
14:22:34,0.810E-3,ADC,0.810E-3
14:22:35,0.621E-3,ADC,0.621E-3
14:22:36,0.693E-3,ADC,0.693E-3
14:22:37,0.880E-3,ADC,0.880E-3
14:22:38,0.676E-3,ADC,0.676E-3
14:22:39,0.629E-3,ADC,0.629E-3
14:22:40,0.660E-3,ADC,0.660E-3
14:22:41,0.639E-3,ADC,0.639E-3
14:22:42,0.733E-3,ADC,0.733E-3
14:22:43,0.600E-3,ADC,0.600E-3
14:22:44,0.791E-3,ADC,0.791E-3
14:22:45,0.590E-3,ADC,0.590E-3
14:22:46,0.813E-3,ADC,0.813E-3
14:22:47,0.659E-3,ADC,0.659E-3
14:22:48,0.621E-3,ADC,0.621E-3
14:22:49,0.665E-3,ADC,0.665E-3
14:22:50,0.620E-3,ADC,0.620E-3
14:22:51,0.616E-3,ADC,0.616E-3
14:22:52,0.535E-3,ADC,0.535E-3
14:22:53,0.618E-3,ADC,0.618E-3
14:22:54,0.706E-3,ADC,0.706E-3
14:22:55,0.545E-3,ADC,0.545E-3
14:22:56,0.569E-3,ADC,0.569E-3
14:22:57,0.510E-3,ADC,0.510E-3
14:22:58,0.775E-3,ADC,0.775E-3
14:22:59,0.601E-3,ADC,0.601E-3
14:23:00,0.752E-3,ADC,0.752E-3
14:23:01,0.628E-3,ADC,0.628E-3
14:23:02,0.675E-3,ADC,0.675E-3
14:23:03,0.510E-3,ADC,0.510E-3
14:23:04,0.531E-3,ADC,0.531E-3
14:23:05,0.630E-3,ADC,0.630E-3
14:23:06,0.541E-3,ADC,0.541E-3
14:23:07,0.538E-3,ADC,0.538E-3
14:23:08,0.507E-3,ADC,0.507E-3
14:23:09,0.592E-3,ADC,0.592E-3
14:23:10,0.592E-3,ADC,0.592E-3
14:23:11,0.498E-3,ADC,0.498E-3
14:23:12,0.643E-3,ADC,0.643E-3
14:23:13,0.468E-3,ADC,0.468E-3
14:23:14,0.694E-3,ADC,0.694E-3
14:23:15,0.486E-3,ADC,0.486E-3
14:23:16,0.702E-3,ADC,0.702E-3
14:23:17,0.567E-3,ADC,0.567E-3
14:23:18,0.693E-3,ADC,0.693E-3
14:23:19,0.596E-3,ADC,0.596E-3
14:23:20,0.545E-3,ADC,0.545E-3
14:23:21,0.518E-3,ADC,0.518E-3
14:23:22,0.531E-3,ADC,0.531E-3
14:23:23,0.526E-3,ADC,0.526E-3
14:23:24,0.580E-3,ADC,0.580E-3
14:23:25,0.524E-3,ADC,0.524E-3
14:23:26,0.715E-3,ADC,0.715E-3
14:23:27,0.494E-3,ADC,0.494E-3
14:23:28,0.549E-3,ADC,0.549E-3
14:23:29,0.508E-3,ADC,0.508E-3
14:23:30,0.626E-3,ADC,0.626E-3
14:23:31,0.399E-3,ADC,0.399E-3
14:23:32,0.578E-3,ADC,0.578E-3
14:23:33,0.474E-3,ADC,0.474E-3
14:23:34,0.471E-3,ADC,0.471E-3
14:23:35,0.505E-3,ADC,0.505E-3
14:23:36,0.436E-3,ADC,0.436E-3
14:23:37,0.535E-3,ADC,0.535E-3
14:23:38,0.434E-3,ADC,0.434E-3
14:23:39,0.549E-3,ADC,0.549E-3
14:23:40,0.500E-3,ADC,0.500E-3
14:23:41,0.426E-3,ADC,0.426E-3
14:23:42,0.623E-3,ADC,0.623E-3
