21,3
20430,7935,0
00,00,00,01
True,00,01,00,00
20
False,1,1
True,0,8,8,1
19:37:41,7.002E-3,ADC,7.002E-3
19:37:42,6.982E-3,ADC,6.982E-3
19:37:43,6.932E-3,ADC,6.932E-3
19:37:44,7.071E-3,ADC,7.071E-3
19:37:45,6.897E-3,ADC,6.897E-3
19:37:46,6.892E-3,ADC,6.892E-3
19:37:47,6.750E-3,ADC,6.750E-3
19:37:48,6.904E-3,ADC,6.904E-3
19:37:49,6.679E-3,ADC,6.679E-3
19:37:50,6.726E-3,ADC,6.726E-3
19:37:51,6.751E-3,ADC,6.751E-3
19:37:52,6.712E-3,ADC,6.712E-3
19:37:53,6.648E-3,ADC,6.648E-3
19:37:54,6.583E-3,ADC,6.583E-3
19:37:55,6.638E-3,ADC,6.638E-3
19:37:56,6.595E-3,ADC,6.595E-3
19:37:57,6.577E-3,ADC,6.577E-3
19:37:58,6.666E-3,ADC,6.666E-3
19:37:59,6.648E-3,ADC,6.648E-3
19:38:00,6.687E-3,ADC,6.687E-3
19:38:01,6.568E-3,ADC,6.568E-3
19:38:02,6.569E-3,ADC,6.569E-3
19:38:03,6.555E-3,ADC,6.555E-3
19:38:04,6.579E-3,ADC,6.579E-3
19:38:05,6.688E-3,ADC,6.688E-3
19:38:06,6.652E-3,ADC,6.652E-3
19:38:07,6.578E-3,ADC,6.578E-3
19:38:08,6.600E-3,ADC,6.600E-3
19:38:09,6.612E-3,ADC,6.612E-3
19:38:10,6.504E-3,ADC,6.504E-3
19:38:11,6.475E-3,ADC,6.475E-3
19:38:12,6.497E-3,ADC,6.497E-3
19:38:13,6.490E-3,ADC,6.490E-3
19:38:14,6.484E-3,ADC,6.484E-3
19:38:15,6.548E-3,ADC,6.548E-3
19:38:16,6.552E-3,ADC,6.552E-3
19:38:17,6.542E-3,ADC,6.542E-3
19:38:18,6.680E-3,ADC,6.680E-3
19:38:19,6.536E-3,ADC,6.536E-3
19:38:20,6.617E-3,ADC,6.617E-3
19:38:21,6.594E-3,ADC,6.594E-3
19:38:22,6.535E-3,ADC,6.535E-3
19:38:23,6.594E-3,ADC,6.594E-3
19:38:24,6.534E-3,ADC,6.534E-3
19:38:25,6.560E-3,ADC,6.560E-3
19:38:26,6.522E-3,ADC,6.522E-3
19:38:27,6.601E-3,ADC,6.601E-3
19:38:28,6.663E-3,ADC,6.663E-3
19:38:29,6.587E-3,ADC,6.587E-3
19:38:30,6.583E-3,ADC,6.583E-3
19:38:31,6.658E-3,ADC,6.658E-3
19:38:32,6.704E-3,ADC,6.704E-3
19:38:33,6.596E-3,ADC,6.596E-3
19:38:34,6.695E-3,ADC,6.695E-3
19:38:35,6.521E-3,ADC,6.521E-3
19:38:36,6.602E-3,ADC,6.602E-3
19:38:37,6.593E-3,ADC,6.593E-3
19:38:38,6.599E-3,ADC,6.599E-3
19:38:39,6.540E-3,ADC,6.540E-3
19:38:40,6.541E-3,ADC,6.541E-3
19:38:41,6.581E-3,ADC,6.581E-3
19:38:42,6.546E-3,ADC,6.546E-3
19:38:43,6.571E-3,ADC,6.571E-3
19:38:44,6.566E-3,ADC,6.566E-3
19:38:45,6.535E-3,ADC,6.535E-3
19:38:46,6.668E-3,ADC,6.668E-3
19:38:47,6.555E-3,ADC,6.555E-3
19:38:48,6.635E-3,ADC,6.635E-3
19:38:49,6.526E-3,ADC,6.526E-3
19:38:50,6.583E-3,ADC,6.583E-3
19:38:51,6.635E-3,ADC,6.635E-3
19:38:52,6.568E-3,ADC,6.568E-3
19:38:53,6.668E-3,ADC,6.668E-3
19:38:54,6.567E-3,ADC,6.567E-3
19:38:55,6.609E-3,ADC,6.609E-3
19:38:56,6.606E-3,ADC,6.606E-3
19:38:57,6.650E-3,ADC,6.650E-3
19:38:58,6.655E-3,ADC,6.655E-3
19:38:59,6.608E-3,ADC,6.608E-3
19:39:00,6.629E-3,ADC,6.629E-3
19:39:01,6.661E-3,ADC,6.661E-3
19:39:02,6.671E-3,ADC,6.671E-3
19:39:03,6.590E-3,ADC,6.590E-3
19:39:04,6.567E-3,ADC,6.567E-3
