21,3
20430,7935,0
00,00,00,01
True,00,01,00,00
20
False,1,1
True,0,3,6,1
16:30:59,2.771E-3,ADC,2.771E-3
16:31:00,2.768E-3,ADC,2.768E-3
16:31:01,2.760E-3,ADC,2.760E-3
16:31:02,2.781E-3,ADC,2.781E-3
16:31:03,2.779E-3,ADC,2.779E-3
16:31:04,2.784E-3,ADC,2.784E-3
16:31:05,2.661E-3,ADC,2.661E-3
16:31:06,2.699E-3,ADC,2.699E-3
16:31:07,2.501E-3,ADC,2.501E-3
16:31:08,2.651E-3,ADC,2.651E-3
16:31:09,2.452E-3,ADC,2.452E-3
16:31:10,2.636E-3,ADC,2.636E-3
16:31:11,2.640E-3,ADC,2.640E-3
16:31:12,2.458E-3,ADC,2.458E-3
16:31:13,2.413E-3,ADC,2.413E-3
16:31:14,2.368E-3,ADC,2.368E-3
16:31:15,2.480E-3,ADC,2.480E-3
16:31:16,2.439E-3,ADC,2.439E-3
16:31:17,2.442E-3,ADC,2.442E-3
16:31:18,2.574E-3,ADC,2.574E-3
16:31:19,2.337E-3,ADC,2.337E-3
16:31:20,2.438E-3,ADC,2.438E-3
16:31:21,2.346E-3,ADC,2.346E-3
16:31:22,2.563E-3,ADC,2.563E-3
16:31:23,2.419E-3,ADC,2.419E-3
16:31:24,2.533E-3,ADC,2.533E-3
16:31:25,2.456E-3,ADC,2.456E-3
16:31:26,2.313E-3,ADC,2.313E-3
16:31:27,2.458E-3,ADC,2.458E-3
16:31:28,2.358E-3,ADC,2.358E-3
16:31:29,2.377E-3,ADC,2.377E-3
16:31:30,2.463E-3,ADC,2.463E-3
16:31:31,2.378E-3,ADC,2.378E-3
16:31:32,2.527E-3,ADC,2.527E-3
16:31:33,2.364E-3,ADC,2.364E-3
16:31:34,2.526E-3,ADC,2.526E-3
16:31:35,2.325E-3,ADC,2.325E-3
16:31:36,2.517E-3,ADC,2.517E-3
16:31:37,2.289E-3,ADC,2.289E-3
16:31:38,2.414E-3,ADC,2.414E-3
16:31:39,2.356E-3,ADC,2.356E-3
16:31:40,2.391E-3,ADC,2.391E-3
16:31:41,2.387E-3,ADC,2.387E-3
16:31:42,2.310E-3,ADC,2.310E-3
16:31:43,2.355E-3,ADC,2.355E-3
16:31:44,2.332E-3,ADC,2.332E-3
16:31:45,2.381E-3,ADC,2.381E-3
16:31:46,2.331E-3,ADC,2.331E-3
16:31:47,2.253E-3,ADC,2.253E-3
16:31:48,2.425E-3,ADC,2.425E-3
16:31:49,2.310E-3,ADC,2.310E-3
16:31:50,2.492E-3,ADC,2.492E-3
16:31:51,2.291E-3,ADC,2.291E-3
16:31:52,2.354E-3,ADC,2.354E-3
16:31:53,2.364E-3,ADC,2.364E-3
16:31:54,2.325E-3,ADC,2.325E-3
16:31:55,2.353E-3,ADC,2.353E-3
16:31:56,2.292E-3,ADC,2.292E-3
16:31:57,2.256E-3,ADC,2.256E-3
16:31:58,2.250E-3,ADC,2.250E-3
16:31:59,2.250E-3,ADC,2.250E-3
16:32:00,2.293E-3,ADC,2.293E-3
16:32:01,2.295E-3,ADC,2.295E-3
16:32:02,2.280E-3,ADC,2.280E-3
16:32:03,2.270E-3,ADC,2.270E-3
16:32:04,2.304E-3,ADC,2.304E-3
16:32:05,2.230E-3,ADC,2.230E-3
16:32:06,2.309E-3,ADC,2.309E-3
16:32:07,2.253E-3,ADC,2.253E-3
16:32:08,2.317E-3,ADC,2.317E-3
16:32:09,2.252E-3,ADC,2.252E-3
16:32:10,2.269E-3,ADC,2.269E-3
16:32:11,2.317E-3,ADC,2.317E-3
16:32:12,2.214E-3,ADC,2.214E-3
16:32:13,2.361E-3,ADC,2.361E-3
16:32:14,2.297E-3,ADC,2.297E-3
16:32:15,2.285E-3,ADC,2.285E-3
16:32:16,2.309E-3,ADC,2.309E-3
16:32:17,2.335E-3,ADC,2.335E-3
16:32:18,2.391E-3,ADC,2.391E-3
16:32:19,2.273E-3,ADC,2.273E-3
16:32:20,2.446E-3,ADC,2.446E-3
16:32:21,2.231E-3,ADC,2.231E-3
16:32:22,2.319E-3,ADC,2.319E-3
