21,3
20430,7680,2
00,00,00,01
True,00,01,00,00
20
False,1,1
True,-0,5,2,5,6,1
14:11:13,-0.128E-3,ADC,-0.128E-3
14:11:14,-0.141E-3,ADC,-0.141E-3
14:11:15,-0.087E-3,ADC,-0.087E-3
14:11:16,-0.118E-3,ADC,-0.118E-3
14:11:17,-0.043E-3,ADC,-0.043E-3
14:11:18,-0.101E-3,ADC,-0.101E-3
14:11:19,-0.038E-3,ADC,-0.038E-3
14:11:20,-0.064E-3,ADC,-0.064E-3
14:11:21,1.020E-3,ADC,1.020E-3
14:11:22,0.891E-3,ADC,0.891E-3
14:11:23,0.817E-3,ADC,0.817E-3
14:11:24,0.827E-3,ADC,0.827E-3
14:11:25,0.668E-3,ADC,0.668E-3
14:11:26,0.750E-3,ADC,0.750E-3
14:11:27,0.785E-3,ADC,0.785E-3
14:11:28,0.815E-3,ADC,0.815E-3
14:11:29,0.752E-3,ADC,0.752E-3
14:11:30,0.758E-3,ADC,0.758E-3
14:11:31,0.798E-3,ADC,0.798E-3
14:11:32,0.725E-3,ADC,0.725E-3
14:11:33,0.730E-3,ADC,0.730E-3
14:11:34,0.653E-3,ADC,0.653E-3
14:11:35,0.768E-3,ADC,0.768E-3
14:11:36,0.654E-3,ADC,0.654E-3
14:11:37,0.607E-3,ADC,0.607E-3
14:11:38,0.569E-3,ADC,0.569E-3
14:11:39,0.584E-3,ADC,0.584E-3
14:11:40,0.560E-3,ADC,0.560E-3
14:11:41,0.531E-3,ADC,0.531E-3
14:11:42,0.668E-3,ADC,0.668E-3
14:11:43,0.954E-3,ADC,0.954E-3
14:11:44,1.212E-3,ADC,1.212E-3
14:11:45,1.376E-3,ADC,1.376E-3
14:11:46,1.470E-3,ADC,1.470E-3
14:11:47,1.620E-3,ADC,1.620E-3
14:11:48,1.618E-3,ADC,1.618E-3
14:11:49,1.797E-3,ADC,1.797E-3
14:11:50,1.918E-3,ADC,1.918E-3
14:11:51,2.056E-3,ADC,2.056E-3
14:11:52,2.227E-3,ADC,2.227E-3
14:11:53,2.212E-3,ADC,2.212E-3
14:11:54,2.254E-3,ADC,2.254E-3
14:11:55,2.357E-3,ADC,2.357E-3
14:11:56,2.259E-3,ADC,2.259E-3
14:11:57,2.174E-3,ADC,2.174E-3
14:11:58,2.297E-3,ADC,2.297E-3
14:11:59,2.387E-3,ADC,2.387E-3
14:12:00,2.354E-3,ADC,2.354E-3
14:12:01,2.370E-3,ADC,2.370E-3
14:12:02,2.322E-3,ADC,2.322E-3
14:12:03,2.342E-3,ADC,2.342E-3
14:12:04,2.191E-3,ADC,2.191E-3
14:12:05,2.213E-3,ADC,2.213E-3
14:12:06,2.173E-3,ADC,2.173E-3
14:12:07,2.203E-3,ADC,2.203E-3
14:12:08,2.184E-3,ADC,2.184E-3
14:12:09,2.040E-3,ADC,2.040E-3
14:12:10,2.074E-3,ADC,2.074E-3
14:12:11,1.918E-3,ADC,1.918E-3
14:12:12,1.982E-3,ADC,1.982E-3
14:12:13,1.897E-3,ADC,1.897E-3
14:12:14,1.930E-3,ADC,1.930E-3
14:12:15,1.826E-3,ADC,1.826E-3
14:12:16,1.906E-3,ADC,1.906E-3
14:12:17,1.906E-3,ADC,1.906E-3
14:12:18,1.670E-3,ADC,1.670E-3
14:12:19,1.702E-3,ADC,1.702E-3
14:12:20,1.650E-3,ADC,1.650E-3
14:12:21,1.671E-3,ADC,1.671E-3
14:12:22,1.578E-3,ADC,1.578E-3
14:12:23,1.601E-3,ADC,1.601E-3
14:12:24,1.504E-3,ADC,1.504E-3
14:12:25,1.466E-3,ADC,1.466E-3
14:12:26,1.472E-3,ADC,1.472E-3
14:12:27,1.318E-3,ADC,1.318E-3
14:12:28,1.427E-3,ADC,1.427E-3
14:12:29,1.280E-3,ADC,1.280E-3
14:12:30,1.230E-3,ADC,1.230E-3
14:12:31,1.146E-3,ADC,1.146E-3
14:12:32,1.173E-3,ADC,1.173E-3
14:12:33,1.205E-3,ADC,1.205E-3
14:12:34,1.188E-3,ADC,1.188E-3
14:12:35,1.207E-3,ADC,1.207E-3
