0.00E+00
0.00E+00
0.00E+00
0.00E+00
0.00E+00
0.00E+00
0.00E+00
0.00E+00
0.00E+00
0.00E+00
0.00E+00
0.00E+00
0.00E+00
2.97E-04
1.50E-03
2.18E-03
2.32E-03
2.48E-03
2.38E-03
2.36E-03
2.31E-03
2.27E-03
2.13E-03
2.00E-03
1.90E-03
1.78E-03
1.72E-03
1.65E-03
1.58E-03
1.44E-03
1.36E-03
1.34E-03
1.22E-03
1.15E-03
1.07E-03
1.01E-03
9.29E-04
9.36E-04
8.50E-04
7.80E-04
7.62E-04
7.15E-04
6.83E-04
6.49E-04
6.17E-04
6.11E-04
5.78E-04
5.62E-04
5.38E-04
5.32E-04
5.02E-04
5.01E-04
4.64E-04
4.69E-04
4.47E-04
4.41E-04
4.38E-04
4.02E-04
4.26E-04
3.97E-04
3.98E-04
3.94E-04
3.83E-04
3.93E-04
3.69E-04
3.78E-04
3.52E-04
3.41E-04
3.48E-04
3.28E-04
3.40E-04
3.23E-04
3.35E-04
3.16E-04
3.16E-04
3.29E-04
3.13E-04
3.25E-04
3.06E-04
3.17E-04
3.02E-04
3.11E-04
3.19E-04
3.07E-04
3.08E-04
2.96E-04
3.02E-04
2.93E-04
2.87E-04
2.84E-04
2.74E-04
2.83E-04
2.68E-04
2.81E-04
2.56E-04
2.79E-04
2.60E-04
2.64E-04
2.56E-04
2.42E-04
2.55E-04
2.37E-04
2.41E-04
2.34E-04
2.38E-04
2.24E-04
2.42E-04
2.24E-04
2.20E-04
2.13E-04
2.13E-04
2.25E-04
2.01E-04
2.17E-04
2.02E-04
2.11E-04
2.04E-04
1.99E-04
2.02E-04
1.91E-04
2.08E-04
1.87E-04
1.80E-04
1.95E-04
1.75E-04
1.87E-04
1.76E-04
1.83E-04
1.77E-04
1.68E-04
1.78E-04
1.58E-04
1.75E-04
1.56E-04
1.68E-04
1.45E-04
1.51E-04
1.67E-04
1.45E-04
1.60E-04
1.41E-04
1.49E-04
1.31E-04
1.35E-04
1.27E-04
1.32E-04
1.31E-04
1.22E-04
1.45E-04
1.20E-04
1.44E-04
1.23E-04
1.33E-04
1.35E-04
1.21E-04
1.38E-04
1.11E-04
1.34E-04
1.05E-04
1.16E-04
1.19E-04
1.09E-04
1.28E-04
1.02E-04
1.20E-04
1.10E-04
1.08E-04
1.05E-04
1.04E-04
1.04E-04
9.80E-05
1.10E-04
9.80E-05
1.15E-04
9.50E-05
1.12E-04
1.03E-04
1.08E-04
1.15E-04
9.40E-05
1.14E-04
9.90E-05
1.13E-04
1.09E-04
1.01E-04
1.13E-04
9.30E-05
1.12E-04
8.70E-05
9.40E-05
8.20E-05
9.00E-05
8.40E-05
7.50E-05
1.03E-04
8.70E-05
9.20E-05
8.70E-05
8.50E-05
8.10E-05
8.50E-05
9.30E-05
8.40E-05
1.01E-04
7.80E-05
1.05E-04
7.90E-05
9.10E-05
9.20E-05
6.70E-05
9.20E-05
7.70E-05
9.20E-05
8.20E-05
8.30E-05
9.40E-05
6.80E-05
9.50E-05
6.70E-05
7.90E-05
7.70E-05
6.50E-05
7.00E-05
7.20E-05
8.30E-05
6.90E-05
8.20E-05
6.80E-05
6.80E-05
6.40E-05
6.90E-05
7.10E-05
6.50E-05
7.70E-05
6.50E-05
8.20E-05
7.10E-05
8.10E-05
7.10E-05
7.70E-05
7.80E-05
4.90E-05
7.40E-05
5.70E-05
6.40E-05
7.10E-05
5.90E-05
8.30E-05
6.00E-05
8.50E-05
7.00E-05
7.00E-05
7.70E-05
5.60E-05
7.30E-05
5.20E-05
6.10E-05
5.30E-05
5.20E-05
7.20E-05
5.20E-05
7.80E-05
5.80E-05
6.00E-05
3.90E-05
5.60E-05
4.20E-05
5.20E-05
5.40E-05
4.90E-05
6.00E-05
4.10E-05
6.80E-05
5.50E-05
6.30E-05
6.20E-05
5.00E-05
7.40E-05
4.80E-05
7.30E-05
5.00E-05
5.80E-05
5.90E-05
4.70E-05
6.50E-05
3.60E-05
5.60E-05
4.50E-05
6.20E-05
4.10E-05
4.00E-05
4.20E-05
4.20E-05
4.40E-05
2.80E-05
5.10E-05
3.40E-05
6.00E-05
3.70E-05
4.80E-05
5.40E-05
3.70E-05
6.40E-05
4.10E-05
5.60E-05
4.80E-05
4.50E-05
6.40E-05
4.10E-05
6.60E-05
4.20E-05
5.60E-05
4.30E-05
5.10E-05
4.00E-05
3.80E-05
3.70E-05
4.50E-05
5.50E-05
4.50E-05
6.40E-05
4.00E-05
6.00E-05
3.70E-05
3.70E-05
5.10E-05
2.90E-05
5.10E-05
3.00E-05
5.00E-05
4.60E-05
5.00E-05
5.80E-05
4.00E-05
4.90E-05
3.70E-05
4.20E-05
3.60E-05
3.10E-05
6.80E-05
3.40E-05
4.60E-05
3.20E-05
3.00E-05
4.00E-05
2.90E-05
3.50E-05
3.60E-05
4.70E-05
2.90E-05
5.10E-05
3.00E-05
5.10E-05
3.80E-05
3.80E-05
3.90E-05
2.80E-05
5.10E-05
2.80E-05
5.60E-05
3.90E-05
4.50E-05
4.50E-05
2.20E-05
5.20E-05
3.80E-05
4.15E-05
4.24E-05
4.33E-05
4.42E-05
4.51E-05
4.60E-05
4.69E-05
