Current
0.00E+00
1.74E-01
9.85E-01
1.63E+00
2.20E+00
2.38E+00
2.65E+00
2.77E+00
2.81E+00
2.83E+00
2.82E+00
2.74E+00
2.68E+00
2.65E+00
2.62E+00
2.49E+00
2.46E+00
2.39E+00
2.34E+00
2.24E+00
2.13E+00
1.96E+00
1.97E+00
1.85E+00
1.78E+00
1.72E+00
1.58E+00
1.56E+00
1.48E+00
1.44E+00
1.34E+00
1.32E+00
1.28E+00
1.24E+00
1.21E+00
1.18E+00
1.17E+00
1.08E+00
1.05E+00
9.95E-01
9.64E-01
9.59E-01
9.30E-01
9.11E-01
8.74E-01
8.71E-01
8.45E-01
8.14E-01
8.44E-01
8.00E-01
8.16E-01
7.91E-01
7.73E-01
7.67E-01
7.52E-01
7.40E-01
7.21E-01
7.22E-01
7.03E-01
6.90E-01
6.85E-01
6.74E-01
6.88E-01
6.58E-01
6.81E-01
6.50E-01
6.56E-01
6.47E-01
6.57E-01
6.31E-01
6.37E-01
6.23E-01
6.17E-01
6.03E-01
6.08E-01
5.93E-01
5.79E-01
5.81E-01
5.89E-01
5.72E-01
5.89E-01
5.68E-01
5.71E-01
5.55E-01
5.62E-01
5.66E-01
5.63E-01
5.62E-01
5.54E-01
5.57E-01
5.50E-01
5.45E-01
5.54E-01
5.47E-01
5.54E-01
5.33E-01
5.56E-01
5.23E-01
5.40E-01
5.08E-01
5.28E-01
5.07E-01
5.04E-01
5.04E-01
4.99E-01
5.00E-01
4.79E-01
4.92E-01
4.87E-01
4.75E-01
4.94E-01
4.69E-01
4.92E-01
4.64E-01
4.92E-01
4.68E-01
4.67E-01
4.70E-01
4.65E-01
4.64E-01
4.56E-01
4.50E-01
4.45E-01
4.50E-01
4.61E-01
4.54E-01
4.52E-01
4.32E-01
4.48E-01
4.23E-01
4.43E-01
4.18E-01
4.32E-01
4.25E-01
4.20E-01
4.31E-01
4.18E-01
4.19E-01
4.10E-01
4.14E-01
4.27E-01
4.12E-01
4.31E-01
3.97E-01
4.24E-01
4.01E-01
4.00E-01
4.04E-01
